Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
326,"0.5305914878845215,0.3589056730270386","0.5415222644805908,0.34850022196769714","0.549184262752533,0.3486173152923584","0.5565321445465088,0.34869319200515747","0.5204980969429016,0.34862104058265686","0.5122856497764587,0.34910061955451965","0.5034310221672058,0.34987005591392517","0.5674188137054443,0.3546592593193054","0.4889543652534485,0.35760098695755005","0.5444371104240417,0.3721175789833069","0.5160154700279236,0.37263619899749756","0.6202330589294434,0.4055488109588623","0.44229117035865784,0.4175715446472168","0.5719098448753357,0.4763364791870117","0.45189225673675537,0.47347918152809143","0.4809127748012543,0.46743902564048767","0.5711563229560852,0.4219101369380951","0.45895758271217346,0.4690225124359131","0.6066057682037354,0.40785306692123413","0.45924288034439087,0.46564993262290955","0.6078977584838867,0.39985519647598267","0.4621793031692505,0.4651550352573395","0.5975097417831421,0.40446701645851135","0.6497096419334412,0.5452057123184204","0.5409893989562988,0.5521090030670166","0.7545844912528992,0.6481205224990845","0.5386756658554077,0.667046070098877","0.6297498941421509,0.735473096370697","0.5432658791542053,0.7443697452545166","0.6066359281539917,0.7398923635482788","0.554068922996521,0.7500768899917603","0.6318495869636536,0.7890068292617798","0.5138503909111023,0.7841805815696716"
327,"0.5309666991233826,0.35819610953330994","0.5418803095817566,0.3471842408180237","0.5498326420783997,0.34724414348602295","0.5574950575828552,0.34703272581100464","0.5217490196228027,0.34622684121131897","0.513033390045166,0.3459281921386719","0.5039372444152832,0.3455948233604431","0.5684306621551514,0.3501458764076233","0.4913010895252228,0.3522452712059021","0.5457837581634521,0.3713351786136627","0.5181503891944885,0.37030893564224243","0.6220325827598572,0.40402951836586","0.44254544377326965,0.4115200936794281","0.5797004699707031,0.48031124472618103","0.451337993144989,0.4731230139732361","0.4839128851890564,0.4652678370475769","0.5700045824050903,0.41512903571128845","0.4633990526199341,0.4660674035549164","0.6038798689842224,0.4000987112522125","0.46335408091545105,0.45893383026123047","0.6052195429801941,0.391334593296051","0.47007668018341064,0.46016377210617065","0.5942624807357788,0.3955901861190796","0.6427265405654907,0.5429402589797974","0.5335162281990051,0.549254834651947","0.7288073301315308,0.6526240110397339","0.508053183555603,0.6650843620300293","0.6285183429718018,0.7361981868743896","0.5411660671234131,0.7464964389801025","0.6056600213050842,0.7429118156433105","0.5544145107269287,0.7534310221672058","0.6316170692443848,0.7889498472213745","0.5105281472206116,0.7841907739639282"
328,"0.533486545085907,0.339649498462677","0.5472104549407959,0.3291831612586975","0.5560252070426941,0.32939720153808594","0.5639727115631104,0.3299157917499542","0.525814950466156,0.32973307371139526","0.5181237459182739,0.32983583211898804","0.5101916193962097,0.32964470982551575","0.5748452544212341,0.33594876527786255","0.503116250038147,0.3354135751724243","0.5482815504074097,0.35402798652648926","0.5232970118522644,0.3531372547149658","0.6307267546653748,0.3949374556541443","0.44566434621810913,0.3995380997657776","0.6013919711112976,0.4813023507595062","0.4497983157634735,0.46871262788772583","0.48583710193634033,0.46204033493995667","0.5693461298942566,0.4088413119316101","0.4663703441619873,0.4619649350643158","0.6037009358406067,0.3934956192970276","0.46596860885620117,0.4549017548561096","0.6048813462257385,0.3856247365474701","0.47088634967803955,0.45495671033859253","0.5936594605445862,0.38961219787597656","0.6341129541397095,0.5364494919776917","0.5243256688117981,0.540795087814331","0.6966918706893921,0.6532922983169556","0.4869926869869232,0.6573781371116638","0.6233771443367004,0.7379517555236816","0.5400763154029846,0.7459303736686707","0.6042264103889465,0.7465262413024902","0.5550088286399841,0.7534440159797668","0.6306637525558472,0.7889243960380554","0.5091298222541809,0.7842210531234741"
329,"0.5444241166114807,0.3287997543811798","0.5577728152275085,0.3173827528953552","0.5665156245231628,0.317335844039917","0.5744601488113403,0.3174298405647278","0.5340481400489807,0.318425714969635","0.5262847542762756,0.3189428448677063","0.5196890234947205,0.3193056285381317","0.5842026472091675,0.3235962986946106","0.5120117664337158,0.32605379819869995","0.5596565008163452,0.342703640460968","0.5347549319267273,0.34373682737350464","0.6382192969322205,0.3717018663883209","0.4558744728565216,0.38611045479774475","0.6492947340011597,0.4563311040401459","0.44774219393730164,0.45954450964927673","0.523673951625824,0.4631984233856201","0.5695927143096924,0.3973790109157562","0.4923110008239746,0.4655303359031677","0.6024722456932068,0.3817940950393677","0.4874180257320404,0.4571980834007263","0.6028790473937988,0.3741700053215027","0.49429941177368164,0.4555118978023529","0.5932139754295349,0.3799208700656891","0.6277867555618286,0.5267215967178345","0.5196155309677124,0.5276855230331421","0.6686083674430847,0.6539196968078613","0.46515586972236633,0.6427150964736938","0.6132498383522034,0.739467203617096","0.5394288897514343,0.7437877655029297","0.6004992127418518,0.7478907108306885","0.5552820563316345,0.7523618936538696","0.6280295848846436,0.7891244292259216","0.5045822858810425,0.7842118144035339"
330,"0.5550637245178223,0.31675776839256287","0.5671250224113464,0.30579283833503723","0.5756934285163879,0.3053475618362427","0.5835896134376526,0.3051292598247528","0.5417460799217224,0.30733126401901245","0.534399688243866,0.30784904956817627","0.5269128680229187,0.30875200033187866","0.5939038395881653,0.31143879890441895","0.5183234810829163,0.3166353404521942","0.5713775753974915,0.3303445279598236","0.544890820980072,0.3324407935142517","0.6511363983154297,0.35689347982406616","0.4665232300758362,0.3744394779205322","0.709606945514679,0.41367730498313904","0.44760262966156006,0.45002636313438416","0.5596457719802856,0.4500061869621277","0.5795218348503113,0.3909985423088074","0.5291663408279419,0.4586600661277771","0.6110143661499023,0.3778083622455597","0.5211431980133057,0.4519357681274414","0.6118597388267517,0.37102004885673523","0.5273009538650513,0.4492252469062805","0.6049646735191345,0.3754975199699402","0.6241613030433655,0.5191556215286255","0.5165761113166809,0.5188594460487366","0.6399896144866943,0.6536930799484253","0.4373134672641754,0.6304117441177368","0.6060062646865845,0.7394327521324158","0.5337733626365662,0.7392305135726929","0.5988417863845825,0.7473363280296326","0.5544396638870239,0.7473074197769165","0.6225692629814148,0.7891027927398682","0.5031828284263611,0.7844253778457642"
331,"0.5602571368217468,0.31187891960144043","0.5709896683692932,0.29999369382858276","0.579555094242096,0.2994226813316345","0.5876827836036682,0.2989305257797241","0.5467755794525146,0.3019680082798004","0.538559079170227,0.3028157353401184","0.5298778414726257,0.3038986325263977","0.6015111804008484,0.30499786138534546","0.521530032157898,0.3104175925254822","0.5766828656196594,0.3241906762123108","0.5500141382217407,0.3265434205532074","0.661010205745697,0.3507393002510071","0.4731067717075348,0.36875802278518677","0.7724723815917969,0.3689054846763611","0.44617390632629395,0.4464291036128998","0.6127020716667175,0.4324644207954407","0.5771799683570862,0.3924732804298401","0.5713905096054077,0.4494180679321289","0.6146757006645203,0.3788204491138458","0.5553423762321472,0.4445277154445648","0.6171862483024597,0.3718964457511902","0.56181800365448,0.4407730996608734","0.6083160638809204,0.37580421566963196","0.6183910965919495,0.5192420482635498","0.5105968117713928,0.5170584917068481","0.6191284656524658,0.6531413197517395","0.4181719124317169,0.6211928129196167","0.597937285900116,0.7400645613670349","0.5172053575515747,0.733289361000061","0.592100977897644,0.7475637197494507","0.5404676795005798,0.741281270980835","0.6133105158805847,0.7892550826072693","0.501313328742981,0.7859495878219604"
332,"0.5679410099983215,0.30620428919792175","0.5781844854354858,0.29398298263549805","0.5866178870201111,0.293265163898468","0.5949506759643555,0.2927449643611908","0.5546457767486572,0.29617178440093994","0.5455321669578552,0.297195166349411","0.5365815758705139,0.2984916567802429","0.6102863550186157,0.2980159521102905","0.5265364646911621,0.306007444858551","0.5847286581993103,0.3179722726345062","0.5578242540359497,0.32038936018943787","0.6709136366844177,0.3458748161792755","0.4803178906440735,0.3653026223182678","0.8195104598999023,0.3350897431373596","0.4445500671863556,0.44585004448890686","0.6952180862426758,0.4024272859096527","0.5743116140365601,0.395457923412323","0.6578446626663208,0.4272572100162506","0.6097068786621094,0.3825491666793823","0.6440927386283875,0.4225319027900696","0.6115809679031372,0.3740954101085663","0.6467805504798889,0.41586771607398987","0.6029239296913147,0.37773022055625916","0.6147222518920898,0.5176340937614441","0.5069626569747925,0.5133045315742493","0.5942897200584412,0.6530077457427979","0.4039241671562195,0.6092259883880615","0.5954446196556091,0.7432348728179932","0.49607980251312256,0.725897490978241","0.5879833102226257,0.7512363195419312","0.5175864100456238,0.7338216304779053","0.6108187437057495,0.7912527322769165","0.49727508425712585,0.7857896685600281"
333,"0.5738790035247803,0.30698853731155396","0.583867073059082,0.2938019037246704","0.5918431878089905,0.29341644048690796","0.599614143371582,0.2931969463825226","0.5613850355148315,0.29583629965782166","0.5526507496833801,0.29682695865631104","0.5439995527267456,0.2979845404624939","0.6172114610671997,0.298519492149353","0.5337363481521606,0.3053330183029175","0.5894402265548706,0.3198099136352539","0.5632095336914062,0.32119834423065186","0.6780043840408325,0.34671729803085327","0.4871172606945038,0.36402592062950134","0.8306632041931152,0.30081361532211304","0.4443395435810089,0.4467196464538574","0.76637202501297,0.35419127345085144","0.572941780090332,0.39789944887161255","0.7425336837768555,0.37596216797828674","0.6075713038444519,0.38419339060783386","0.7261129021644592,0.3769882023334503","0.61014324426651,0.37480753660202026","0.7301018834114075,0.37048327922821045","0.6013064384460449,0.37791839241981506","0.6104634404182434,0.5194680094718933","0.5050445795059204,0.5136576890945435","0.5718361139297485,0.6529121398925781","0.3919695019721985,0.6035110950469971","0.5920926332473755,0.7440162897109985","0.4777619540691376,0.7208639979362488","0.5842629075050354,0.75282222032547","0.49886876344680786,0.7252126932144165","0.6049875617027283,0.7919081449508667","0.4890386760234833,0.7831689715385437"
334,"0.5843695998191833,0.3102245032787323","0.5943953990936279,0.2975250780582428","0.6014169454574585,0.2973915934562683","0.6088495254516602,0.29746633768081665","0.5713762640953064,0.299136221408844","0.5624528527259827,0.30006879568099976","0.5535354614257812,0.3013007342815399","0.6226911544799805,0.30302247405052185","0.5396888852119446,0.30824440717697144","0.5980941653251648,0.32307183742523193","0.5707740783691406,0.32460224628448486","0.6796492338180542,0.34813687205314636","0.4876754879951477,0.3679846227169037","0.8101286292076111,0.30449020862579346","0.4412916898727417,0.4487643837928772","0.9021624326705933,0.2747156023979187","0.5717556476593018,0.39994677901268005","0.9353356957435608,0.2661500573158264","0.6068416237831116,0.38574913144111633","0.938646674156189,0.262589693069458","0.6100612878799438,0.376520574092865","0.9269021153450012,0.2662205100059509","0.6022298336029053,0.37973088026046753","0.6051065921783447,0.5220097303390503","0.49889275431632996,0.5165752172470093","0.5565316677093506,0.653681218624115","0.3853250741958618,0.6010053753852844","0.5886151790618896,0.7462301254272461","0.4643920361995697,0.7191025018692017","0.582769513130188,0.7569236755371094","0.4864271879196167,0.7224839925765991","0.6033928990364075,0.7927649021148682","0.48175954818725586,0.7804397940635681"
335,"0.5879310369491577,0.3137589395046234","0.600584864616394,0.30164676904678345","0.607356071472168,0.3015695810317993","0.6150880455970764,0.3016374707221985","0.5761561393737793,0.30283552408218384","0.5666214823722839,0.3036416172981262","0.5581241250038147,0.3047514259815216","0.6284032464027405,0.30716949701309204","0.5462218523025513,0.31146231293678284","0.6022579073905945,0.32683098316192627","0.5731480717658997,0.3281738758087158","0.6846280694007874,0.3515324294567108","0.4908105134963989,0.3709407150745392","0.833936333656311,0.29030606150627136","0.4366491138935089,0.45026469230651855","0.9802785515785217,0.21569517254829407","0.5710623860359192,0.4006064534187317","1.0075292587280273,0.2038591206073761","0.6074332594871521,0.3870742619037628","1.0150327682495117,0.20066586136817932","0.6116814613342285,0.3781207501888275","1.0013165473937988,0.2040642499923706","0.6040841341018677,0.38176506757736206","0.6021615862846375,0.5264235138893127","0.49732276797294617,0.5182709693908691","0.551963210105896,0.6557863354682922","0.3767149746417999,0.6000019311904907","0.5873783230781555,0.7498505711555481","0.4582222104072571,0.7166086435317993","0.5832756161689758,0.7597115635871887","0.4825877249240875,0.7198330760002136","0.6011954545974731,0.7967928647994995","0.4779680371284485,0.7802145481109619"
336,"0.5896494388580322,0.3148743808269501","0.6033104658126831,0.30254659056663513","0.6102361679077148,0.30316162109375","0.6167515516281128,0.30367088317871094","0.5775851011276245,0.3033996820449829","0.5684800744056702,0.3042241632938385","0.5601659417152405,0.30536800622940063","0.6298485398292542,0.3102940320968628","0.5502033829689026,0.31226038932800293","0.6045704483985901,0.32911163568496704","0.5743114352226257,0.3304375112056732","0.6848328709602356,0.3551996648311615","0.491804838180542,0.3728102743625641","0.8231145143508911,0.3004523515701294","0.4343095123767853,0.45163479447364807","0.9477134943008423,0.2173805683851242","0.5705305337905884,0.40637579560279846","0.9785712957382202,0.19851961731910706","0.6074950098991394,0.393246591091156","0.9813145995140076,0.19490081071853638","0.6121527552604675,0.38493338227272034","0.9724552631378174,0.1990729421377182","0.6034826636314392,0.3887372612953186","0.6022545099258423,0.5333753824234009","0.49634474515914917,0.5217307209968567","0.552763044834137,0.6572483777999878","0.37694793939590454,0.6028655767440796","0.5847547650337219,0.7492045760154724","0.4599936306476593,0.7153306007385254","0.5805044174194336,0.7579861879348755","0.4836411774158478,0.7179272174835205","0.6011583805084229,0.7959662675857544","0.47804489731788635,0.780381441116333"
337,"0.5901645421981812,0.32533109188079834","0.6039424538612366,0.31329473853111267","0.6115137934684753,0.31378036737442017","0.617211103439331,0.3142768442630768","0.5774748921394348,0.3133770823478699","0.5683099627494812,0.3142606317996979","0.5594433546066284,0.3152322769165039","0.6297041177749634,0.3210282623767853","0.5502485632896423,0.32120004296302795","0.6052782535552979,0.33891430497169495","0.5739709138870239,0.3386547565460205","0.6821562051773071,0.3601394295692444","0.4901590645313263,0.37917429208755493","0.8171156048774719,0.29980307817459106","0.4332837760448456,0.46024617552757263","0.9350555539131165,0.21684205532073975","0.5699450373649597,0.4157818853855133","0.9710466861724854,0.19717885553836823","0.6066389083862305,0.4035254120826721","0.9739604592323303,0.19420526921749115","0.6117454767227173,0.3953549265861511","0.9638099074363708,0.19918891787528992","0.6032325029373169,0.3983604311943054","0.6040924787521362,0.5391490459442139","0.4971023201942444,0.5281882882118225","0.5622597336769104,0.6606713533401489","0.37486448884010315,0.6074997186660767","0.5856962203979492,0.7493659257888794","0.46773773431777954,0.7173429727554321","0.5796681046485901,0.7571663856506348","0.4893944561481476,0.7185678482055664","0.602291464805603,0.7956114411354065","0.47978290915489197,0.780542254447937"
338,"0.5905542373657227,0.33379119634628296","0.6038156151771545,0.3217962384223938","0.6112321615219116,0.32228219509124756","0.6167281270027161,0.32275012135505676","0.5779475569725037,0.32126128673553467","0.5688605308532715,0.32173600792884827","0.5599477291107178,0.32218560576438904","0.6279979348182678,0.32870715856552124","0.5500674843788147,0.3270280957221985","0.6041284799575806,0.34665969014167786","0.5734192132949829,0.34662166237831116","0.6799027919769287,0.3631390929222107","0.490151584148407,0.38563433289527893","0.8119279742240906,0.30144795775413513","0.43437424302101135,0.4681914746761322","0.9217087030410767,0.2236768901348114","0.5742908120155334,0.42280659079551697","0.9623690247535706,0.2001151591539383","0.61152583360672,0.4094489514827728","0.9648334980010986,0.19626757502555847","0.6156526803970337,0.40026307106018066","0.9522756934165955,0.2026073932647705","0.6066959500312805,0.4030783176422119","0.6051837205886841,0.5409070253372192","0.4982350170612335,0.532616138458252","0.5712936520576477,0.664742648601532","0.3776417076587677,0.6086753010749817","0.5864691734313965,0.7492019534111023","0.4702777564525604,0.7182021141052246","0.5796053409576416,0.7563840746879578","0.4901980459690094,0.719295859336853","0.603243887424469,0.7947871088981628","0.480296790599823,0.7811249494552612"
339,"0.5892459154129028,0.3399251401424408","0.6015944480895996,0.3266817331314087","0.6091068387031555,0.3268108367919922","0.6149163842201233,0.32701432704925537","0.5760601758956909,0.32735294103622437","0.5672017931938171,0.3276805877685547","0.5581980347633362,0.3281101882457733","0.6259208917617798,0.3316596448421478","0.5481482744216919,0.33283787965774536","0.6029942035675049,0.35204702615737915","0.572909951210022,0.35247352719306946","0.6792336106300354,0.3651205897331238","0.489011287689209,0.38771218061447144","0.8073176145553589,0.30434224009513855","0.4397132098674774,0.4725646376609802","0.9127432703971863,0.225455641746521","0.575876772403717,0.42717599868774414","0.9527198076248169,0.2019825279712677","0.6132374405860901,0.41445866227149963","0.9546452760696411,0.19874340295791626","0.6170775890350342,0.4050199091434479","0.9417498111724854,0.20570790767669678","0.6081167459487915,0.40760499238967896","0.6083527207374573,0.5424288511276245","0.5005112290382385,0.5363884568214417","0.5778660178184509,0.6659184694290161","0.3867109417915344,0.6167689561843872","0.5848057270050049,0.7488977909088135","0.489862859249115,0.7241281270980835","0.5765024423599243,0.7562309503555298","0.5083206295967102,0.7269247770309448","0.6039102673530579,0.794550359249115","0.48555511236190796,0.782600998878479"
340,"0.5876546502113342,0.3398221731185913","0.5999782085418701,0.32707148790359497","0.6076237559318542,0.3272629976272583","0.6135568618774414,0.32744866609573364","0.5746581554412842,0.32767754793167114","0.5657687187194824,0.32816869020462036","0.556827962398529,0.32877951860427856","0.6233393549919128,0.3318215310573578","0.5471273064613342,0.3336445987224579","0.601889431476593,0.3521187901496887","0.5718934535980225,0.3525386452674866","0.6724249720573425,0.3658926784992218","0.4858376383781433,0.38793516159057617","0.8027957677841187,0.3013598918914795","0.44714775681495667,0.47455158829689026","0.9113976955413818,0.22562789916992188","0.578976035118103,0.42797383666038513","0.950065553188324,0.20375117659568787","0.6160454750061035,0.41451796889305115","0.9521812200546265,0.200397327542305","0.6202201843261719,0.40565022826194763","0.9392629265785217,0.20699045062065125","0.611045241355896,0.4084884226322174","0.6127437353134155,0.541279673576355","0.5042515397071838,0.5371837615966797","0.5811268091201782,0.6652840375900269","0.3941885232925415,0.628700315952301","0.5843029618263245,0.7485498189926147","0.5097435712814331,0.7277651429176331","0.5768603086471558,0.7554551959037781","0.527123749256134,0.7335439920425415","0.6043872237205505,0.7944580912590027","0.4858391284942627,0.7833161950111389"
341,"0.5839652419090271,0.3385494351387024","0.595843493938446,0.3260343074798584","0.6026372909545898,0.3262314796447754","0.6085710525512695,0.3264654278755188","0.5720048546791077,0.32651111483573914","0.5626572966575623,0.3270217180252075","0.554975152015686,0.32766714692115784","0.6145186424255371,0.33083170652389526","0.5422710180282593,0.3327951431274414","0.593697726726532,0.35097378492355347","0.5648545622825623,0.35139697790145874","0.6631787419319153,0.3652957081794739","0.47992876172065735,0.38763195276260376","0.7974944114685059,0.2996933162212372","0.45555195212364197,0.4747500419616699","0.9069494605064392,0.224252387881279","0.5889840126037598,0.42606669664382935","0.9461945295333862,0.20421414077281952","0.6222754716873169,0.4137764871120453","0.9493818283081055,0.20073790848255157","0.6248756647109985,0.40446868538856506","0.9356387853622437,0.20704872906208038","0.6161694526672363,0.4070703983306885","0.621097981929779,0.5386491417884827","0.5109810829162598,0.536396861076355","0.5937932729721069,0.6644555330276489","0.42603692412376404,0.6397299766540527","0.5845906734466553,0.7487530708312988","0.5232598781585693,0.7354414463043213","0.5772215723991394,0.7556716203689575","0.5400466918945312,0.7424031496047974","0.6050388813018799,0.7943588495254517","0.48688095808029175,0.7847024202346802"
342,"0.5791687369346619,0.3376927077770233","0.5885610580444336,0.3254457116127014","0.5945686101913452,0.3257243037223816","0.6002064347267151,0.32615184783935547","0.5668343305587769,0.32594189047813416","0.5573742985725403,0.3265112340450287","0.5502616167068481,0.32724428176879883","0.6034320592880249,0.32957082986831665","0.533900797367096,0.3326968848705292","0.5848097205162048,0.3502456843852997","0.5585249662399292,0.3506506085395813","0.6545661687850952,0.3600888252258301","0.4694615602493286,0.3874357044696808","0.7930653095245361,0.2985813319683075","0.4603632688522339,0.4754992425441742","0.9014123678207397,0.22355639934539795","0.5903971195220947,0.42583322525024414","0.9426562786102295,0.20401740074157715","0.6232755780220032,0.4114217162132263","0.9449183940887451,0.20062772929668427","0.6251801252365112,0.40318718552589417","0.9315856099128723,0.20697851479053497","0.6163758039474487,0.40639710426330566","0.6279473900794983,0.5347749590873718","0.5172854661941528,0.5359413027763367","0.620276153087616,0.6638079881668091","0.4588090181350708,0.6471578478813171","0.5850411653518677,0.7486742734909058","0.5300525426864624,0.7382059693336487","0.577521026134491,0.7555277347564697","0.5452314019203186,0.7450598478317261","0.6096768975257874,0.7942826151847839","0.4872128367424011,0.785309910774231"
343,"0.5703873634338379,0.33605635166168213","0.5782078504562378,0.32275837659835815","0.5843497514724731,0.3225339651107788","0.5899723768234253,0.32245147228240967","0.5572319626808167,0.32398685812950134","0.5477920174598694,0.3246985673904419","0.5403359532356262,0.3255729675292969","0.5931417346000671,0.3252488970756531","0.5225090980529785,0.33098337054252625","0.5762567520141602,0.3489728271961212","0.550427258014679,0.3504250645637512","0.6481236815452576,0.35554906725883484","0.4629729390144348,0.3872922658920288","0.7847123742103577,0.2941237688064575","0.4616139233112335,0.47611039876937866","0.8964040875434875,0.21978381276130676","0.589049220085144,0.4226919710636139","0.9363588094711304,0.20140723884105682","0.6220192909240723,0.4053537845611572","0.9381185173988342,0.19799700379371643","0.6240001320838928,0.39649394154548645","0.924373209476471,0.20448455214500427","0.6151850819587708,0.40095001459121704","0.6366980075836182,0.5306607484817505","0.5275096893310547,0.5347870588302612","0.6492128372192383,0.6554082036018372","0.49752604961395264,0.6516698598861694","0.585397481918335,0.7450787425041199","0.5381473898887634,0.738196611404419","0.5772123336791992,0.7509474754333496","0.5474156141281128,0.745061457157135","0.6140176057815552,0.7911272644996643","0.49200528860092163,0.7853003740310669"
344,"0.5602550506591797,0.3317325711250305","0.5680381059646606,0.31744155287742615","0.5742098689079285,0.3171016573905945","0.5803495645523071,0.31688129901885986","0.5464365482330322,0.3190653920173645","0.5371254682540894,0.31988781690597534","0.5294021368026733,0.32095590233802795","0.5842986106872559,0.3196929395198822","0.5122696161270142,0.32641100883483887","0.5684439539909363,0.34480413794517517","0.5424579381942749,0.347331166267395","0.6411184072494507,0.34970754384994507","0.4553358256816864,0.3865284323692322","0.7745595574378967,0.29085808992385864","0.4606088101863861,0.4751974046230316","0.8901894688606262,0.21861858665943146","0.5879120230674744,0.4173427224159241","0.9307236671447754,0.1993856132030487","0.6215182542800903,0.3998734951019287","0.9332516193389893,0.1954244077205658","0.6223761439323425,0.39060670137405396","0.9205695390701294,0.20166058838367462","0.613616943359375,0.39523833990097046","0.6392883062362671,0.5234647393226624","0.5318592190742493,0.5300263166427612","0.672512412071228,0.6467509269714355","0.5284827351570129,0.6498881578445435","0.5856573581695557,0.741083562374115","0.5448818802833557,0.7425321340560913","0.5758013129234314,0.747211754322052","0.5483254194259644,0.751388669013977","0.6154599785804749,0.7887543439865112","0.4950137734413147,0.7866808176040649"
345,"0.5535913705825806,0.3293188214302063","0.5611078143119812,0.31453901529312134","0.5679160356521606,0.3141224980354309","0.5730972290039062,0.3140028119087219","0.5383527278900146,0.31601038575172424","0.5292510986328125,0.3166911005973816","0.520079493522644,0.3176201283931732","0.5770767331123352,0.31583458185195923","0.5045558214187622,0.3222946226596832","0.5622682571411133,0.3416139483451843","0.5361365675926208,0.34484273195266724","0.6345627903938293,0.3467037081718445","0.4486822485923767,0.38255542516708374","0.7717867493629456,0.28646036982536316","0.45906510949134827,0.4710739254951477","0.8878453373908997,0.2149692326784134","0.5828404426574707,0.4116087853908539","0.9259872436523438,0.19796237349510193","0.6151858568191528,0.3948058485984802","0.9289270043373108,0.19421729445457458","0.6165458559989929,0.3851909339427948","0.9166535139083862,0.1987871527671814","0.6084030866622925,0.38989028334617615","0.6409093737602234,0.515774130821228","0.5355588793754578,0.5232836008071899","0.69605952501297,0.6336603760719299","0.5616621971130371,0.6474672555923462","0.5941154360771179,0.738968014717102","0.5507510304450989,0.7423801422119141","0.5782715082168579,0.7448586225509644","0.5505867600440979,0.750325083732605","0.6169219613075256,0.7881509065628052","0.5004429817199707,0.7871120572090149"
346,"0.5465163588523865,0.3262234628200531","0.5555031895637512,0.311876118183136","0.5618591904640198,0.31160038709640503","0.5665656328201294,0.3115956783294678","0.5311281681060791,0.313192754983902","0.5218261480331421,0.3138476014137268","0.512653112411499,0.3146883547306061","0.5729552507400513,0.3138059675693512","0.4974786937236786,0.31956589221954346","0.5567598342895508,0.33819955587387085","0.5299662947654724,0.3416723608970642","0.6304579973220825,0.3459131121635437","0.4446869194507599,0.3810078501701355","0.7703455686569214,0.28483065962791443","0.44962942600250244,0.46563273668289185","0.8857775330543518,0.2140074223279953","0.5755255222320557,0.4074274003505707","0.9231874942779541,0.1966419517993927","0.6074903011322021,0.3909999430179596","0.9259822368621826,0.1930849701166153","0.6095101833343506,0.38252198696136475","0.9128122329711914,0.19820843636989594","0.6018798351287842,0.38710349798202515","0.6432920694351196,0.513285219669342","0.5376572012901306,0.521377444267273","0.7158180475234985,0.6244560480117798","0.5777081847190857,0.6471675634384155","0.6133979558944702,0.7379831075668335","0.5511844754219055,0.7423094511032104","0.5906585454940796,0.7441989779472351","0.5523460507392883,0.7495030760765076","0.6234902143478394,0.7885104417800903","0.5050675272941589,0.7870236039161682"
347,"0.544063150882721,0.3241519033908844","0.5523025393486023,0.31032291054725647","0.5578864812850952,0.31025028228759766","0.5634623765945435,0.31028497219085693","0.5284600257873535,0.311238557100296","0.5186610817909241,0.3118481934070587","0.5095410943031311,0.31251469254493713","0.5700282454490662,0.3128959536552429","0.49200639128685,0.3170836567878723","0.5536537170410156,0.3359833061695099","0.5267582535743713,0.33952122926712036","0.6250260472297668,0.34608227014541626","0.4369169771671295,0.3796193599700928","0.7693088054656982,0.2846146523952484","0.43606460094451904,0.4619198441505432","0.8835681676864624,0.2148589789867401","0.5687994956970215,0.4038194715976715","0.9201211929321289,0.19790782034397125","0.6015841364860535,0.38755106925964355","0.9231308102607727,0.19442400336265564","0.60421222448349,0.3794177174568176","0.909945011138916,0.19992756843566895","0.5960775017738342,0.3842911422252655","0.6436347365379333,0.514204740524292","0.5388306379318237,0.5221747159957886","0.7309779524803162,0.6187565326690674","0.5855516791343689,0.6454945206642151","0.6338372230529785,0.7312463521957397","0.5544427037239075,0.7418150901794434","0.607456624507904,0.7365051507949829","0.5579361915588379,0.7485611438751221","0.6290197968482971,0.7862075567245483","0.5084539651870728,0.7868920564651489"
348,"0.539076566696167,0.32419055700302124","0.5473670959472656,0.3107219636440277","0.5528192520141602,0.3107176125049591","0.5594282150268555,0.3107563257217407","0.5236775875091553,0.3112739324569702","0.5139691233634949,0.31178292632102966","0.5048205852508545,0.3123787045478821","0.5669889450073242,0.3136369585990906","0.48694199323654175,0.31719937920570374","0.5488798022270203,0.33636680245399475","0.5212786197662354,0.3395523428916931","0.6203102469444275,0.3474392592906952","0.4330084025859833,0.37979790568351746","0.7640942335128784,0.28809505701065063","0.4187908172607422,0.4588180184364319","0.8774052262306213,0.22039394080638885","0.5563969612121582,0.4038519859313965","0.918849766254425,0.2011995017528534","0.5899638533592224,0.38801339268684387","0.9224631190299988,0.19775740802288055","0.5924108028411865,0.3798633813858032","0.9072995781898499,0.20406243205070496","0.5850210785865784,0.38461413979530334","0.643832802772522,0.5159831047058105","0.539459228515625,0.5265127420425415","0.7442439794540405,0.6170629262924194","0.5864920020103455,0.6506279706954956","0.6482176780700684,0.7260648608207703","0.5529531240463257,0.7413681149482727","0.6203457117080688,0.7291144132614136","0.557183563709259,0.7474567890167236","0.6337060928344727,0.7836517691612244","0.5160998106002808,0.7865884304046631"
