Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
267,"0.5646535754203796,0.452920526266098","0.575146496295929,0.44026559591293335","0.5819593071937561,0.43997788429260254","0.5883785486221313,0.43972140550613403","0.551360011100769,0.4411381781101227","0.5426255464553833,0.44143128395080566","0.5346541404724121,0.4417881965637207","0.5946453809738159,0.4407603144645691","0.5206257104873657,0.44489994645118713","0.5758657455444336,0.4649713933467865","0.5481526851654053,0.4657108187675476","0.655028760433197,0.4923762381076813","0.45119428634643555,0.5031758546829224","0.7831423282623291,0.5596581697463989","0.3805316090583801,0.5894516110420227","0.925591766834259,0.6301305890083313","0.5315074920654297,0.592053234577179","0.9671241044998169,0.6531693935394287","0.5756507515907288,0.5897201299667358","0.9621800780296326,0.6629432439804077","0.5822814702987671,0.5759928822517395","0.9439560174942017,0.655472993850708","0.5712515711784363,0.575167715549469","0.6469086408615112,0.6117091774940491","0.5325731039047241,0.617275595664978","0.7470643520355225,0.7146995067596436","0.5462574362754822,0.7338719964027405","0.651129424571991,0.8355388641357422","0.5477825403213501,0.8473731875419617","0.6252657771110535,0.8429698944091797","0.564673125743866,0.8552153706550598","0.6524909734725952,0.8986304402351379","0.5097843408584595,0.8928694725036621"
268,"0.5564725995063782,0.4577485918998718","0.5665299892425537,0.44470715522766113","0.5739914178848267,0.44426804780960083","0.5797039270401001,0.4440590441226959","0.5415909886360168,0.44558414816856384","0.532433032989502,0.4458804726600647","0.524843156337738,0.4462710916996002","0.5855950713157654,0.4460555911064148","0.5091407299041748,0.4514688551425934","0.5698457360267639,0.4686841070652008","0.5393287539482117,0.47069185972213745","0.6482482552528381,0.4960227608680725","0.4448988735675812,0.5083938241004944","0.7930828332901001,0.5508776903152466","0.37896087765693665,0.5936017632484436","0.9543334245681763,0.5970491170883179","0.518819272518158,0.5645943880081177","0.9987279176712036,0.6081157922744751","0.5543811321258545,0.5556071996688843","1.001772403717041,0.6108042597770691","0.5579290986061096,0.5438013076782227","0.9836983680725098,0.6095358729362488","0.5487880110740662,0.5459786057472229","0.6515219211578369,0.6132467985153198","0.5359296798706055,0.6230118274688721","0.7642653584480286,0.7163901329040527","0.5633150935173035,0.7426170110702515","0.6636910438537598,0.8347657322883606","0.5521054267883301,0.8490496873855591","0.6374059319496155,0.8389843106269836","0.5630819797515869,0.8563831448554993","0.6552303433418274,0.8983522653579712","0.5090301632881165,0.892844557762146"
269,"0.5457730889320374,0.46790462732315063","0.5562892556190491,0.4545561671257019","0.5637653470039368,0.4538411498069763","0.5690122246742249,0.45327576994895935","0.5309649109840393,0.45542454719543457","0.5216119289398193,0.45537176728248596","0.5140212774276733,0.4554007947444916","0.5763615369796753,0.45496708154678345","0.5012645125389099,0.46016278862953186","0.5602893829345703,0.47801241278648376","0.5297704339027405,0.48030954599380493","0.6405664086341858,0.4999842047691345","0.4406779110431671,0.5124319195747375","0.7860003709793091,0.5392228960990906","0.367336243391037,0.5942506790161133","0.9483132362365723,0.567547619342804","0.4864729940891266,0.5605791807174683","0.9924724102020264,0.5755590796470642","0.5256314873695374,0.551018238067627","1.0015307664871216,0.5764996409416199","0.530116617679596,0.5414077043533325","0.9830531477928162,0.575485348701477","0.5233641266822815,0.5433931350708008","0.6541820168495178,0.6163861751556396","0.5401480197906494,0.6278994083404541","0.7698023319244385,0.7181433439254761","0.5687193274497986,0.7437077760696411","0.6646877527236938,0.8362340927124023","0.5536226034164429,0.8490525484085083","0.6392039656639099,0.840025782585144","0.562345027923584,0.8573886156082153","0.6622747778892517,0.89836585521698","0.5096202492713928,0.8910163044929504"
270,"0.5444516539573669,0.4714425504207611","0.5537536144256592,0.45869845151901245","0.559502124786377,0.4584083557128906","0.5653769969940186,0.4581553339958191","0.5294153094291687,0.4592262804508209","0.5200560092926025,0.4592958390712738","0.5118022561073303,0.45949849486351013","0.5743374228477478,0.4608665108680725","0.498735249042511,0.4651683270931244","0.5586065649986267,0.4818595349788666","0.5292965173721313,0.4839894771575928","0.6317334771156311,0.5042459964752197","0.43498945236206055,0.5162975192070007","0.7769343256950378,0.534001350402832","0.35614898800849915,0.596881628036499","0.937349259853363,0.5521951913833618","0.48547130823135376,0.5625618696212769","0.9831371903419495,0.5596445798873901","0.5244798064231873,0.5541671514511108","0.99505215883255,0.5607175827026367","0.5287370681762695,0.5439397096633911","0.976650595664978,0.5589203238487244","0.5211950540542603,0.5457424521446228","0.6520445346832275,0.6208446025848389","0.5394253730773926,0.6333142518997192","0.7724274396896362,0.7195775508880615","0.5643996000289917,0.7512014508247375","0.666517972946167,0.8345648050308228","0.5554640889167786,0.848596453666687","0.6379619836807251,0.8376678228378296","0.5635302662849426,0.8570894002914429","0.6617782115936279,0.8967849016189575","0.510848879814148,0.8904908299446106"
271,"0.5413455367088318,0.4760996401309967","0.5498813390731812,0.462571382522583","0.5565420985221863,0.4620577394962311","0.5632758140563965,0.46164122223854065","0.5265325903892517,0.4634132385253906","0.5170226097106934,0.46370935440063477","0.508915901184082,0.46407848596572876","0.5732726454734802,0.4644886553287506","0.49572089314460754,0.46995216608047485","0.5562506914138794,0.4861811697483063","0.5276570916175842,0.4885566830635071","0.6357013583183289,0.5066956281661987","0.4342174828052521,0.5201558470726013","0.7782703638076782,0.5351287126541138","0.34917548298835754,0.5976730585098267","0.9427713751792908,0.5562503337860107","0.4825097322463989,0.5672931671142578","0.9855288863182068,0.5622034668922424","0.5240611433982849,0.5626377463340759","0.9955765604972839,0.562990665435791","0.5272421836853027,0.5535057783126831","0.979784369468689,0.5629683136940002","0.5196071267127991,0.5538965463638306","0.6512629985809326,0.6269111633300781","0.5385867357254028,0.636997401714325","0.7729211449623108,0.721180260181427","0.554702877998352,0.7541492581367493","0.6622574925422668,0.8346616625785828","0.5547375082969666,0.8491900563240051","0.6336801052093506,0.8386958837509155","0.5631672143936157,0.8572009205818176","0.6616615056991577,0.8952959179878235","0.5093021392822266,0.8905297517776489"
272,"0.542076826095581,0.4737035632133484","0.5524120926856995,0.46046963334083557","0.5594242811203003,0.46022725105285645","0.5663720369338989,0.460059255361557","0.5288870334625244,0.4611181616783142","0.5191460251808167,0.4615035653114319","0.509903609752655,0.4620053172111511","0.5770875811576843,0.4638787806034088","0.49589335918426514,0.46765056252479553","0.5564047694206238,0.4846280515193939","0.5263566374778748,0.4864778518676758","0.6392844319343567,0.5080533027648926","0.43669265508651733,0.5193136930465698","0.7902988195419312,0.5410298109054565","0.34474459290504456,0.5952022075653076","0.9528871178627014,0.5695606470108032","0.48091989755630493,0.5699986815452576","1.0054442882537842,0.576907217502594","0.5244805812835693,0.5677083730697632","1.0156781673431396,0.5785239338874817","0.5286867022514343,0.558968186378479","0.9941825866699219,0.5780596733093262","0.5208510756492615,0.5585395693778992","0.6503663659095764,0.6298583149909973","0.5373084545135498,0.6375802755355835","0.7661500573158264,0.7215322256088257","0.5463274121284485,0.7533327341079712","0.6586557030677795,0.8350166082382202","0.5538593530654907,0.8496142625808716","0.6328631639480591,0.8397388458251953","0.5648307204246521,0.8572599291801453","0.6613819599151611,0.8945870399475098","0.5063738226890564,0.8910099864006042"
273,"0.5448316335678101,0.4730716347694397","0.5551645755767822,0.4590367376804352","0.5621594190597534,0.4587906002998352","0.5689951181411743,0.458588182926178","0.5306848883628845,0.45975613594055176","0.5209141373634338,0.46016645431518555","0.5127270817756653,0.4606812596321106","0.5798553228378296,0.4619642198085785","0.4997471570968628,0.46622148156166077","0.5589175820350647,0.48393553495407104","0.5295884609222412,0.4858866333961487","0.6419621706008911,0.508090078830719","0.43894052505493164,0.5174970626831055","0.787297248840332,0.5420562028884888","0.3426966071128845,0.589491069316864","0.9419007897377014,0.5820254683494568","0.48332011699676514,0.5712858438491821","0.9955745339393616,0.5959292650222778","0.5271020531654358,0.5680165886878967","1.0067317485809326,0.6006882786750793","0.532800018787384,0.5619415044784546","0.9853664636611938,0.601390540599823","0.5239130854606628,0.5608164072036743","0.6461784243583679,0.629319429397583","0.5316465497016907,0.6355733275413513","0.7578662633895874,0.7268625497817993","0.536510169506073,0.7503488063812256","0.6537583470344543,0.8351408243179321","0.5525334477424622,0.8505326509475708","0.626765251159668,0.8400231599807739","0.564703643321991,0.8578561544418335","0.6612749099731445,0.8947412371635437","0.5036442875862122,0.8916208148002625"
274,"0.5463736653327942,0.46929043531417847","0.556499719619751,0.4557148814201355","0.5626521110534668,0.4553254246711731","0.56992506980896,0.454897940158844","0.5313077569007874,0.45608434081077576","0.5217534303665161,0.4563000798225403","0.5141938328742981,0.4565783441066742","0.5835099220275879,0.4589931070804596","0.5014413595199585,0.46041184663772583","0.5604546070098877,0.48136454820632935","0.5300210118293762,0.48222965002059937","0.6458285450935364,0.5074623823165894","0.43962419033050537,0.5119357109069824","0.7981281876564026,0.5633804202079773","0.3421802520751953,0.568196177482605","0.9472248554229736,0.6297745704650879","0.47761422395706177,0.580191433429718","0.9951260089874268,0.6471606492996216","0.5181682705879211,0.5856980681419373","0.9900897741317749,0.6561513543128967","0.5254027247428894,0.5757068395614624","0.9710630774497986,0.6530240774154663","0.5171994566917419,0.5721582174301147","0.6409520506858826,0.6289644837379456","0.5258737206459045,0.634820818901062","0.7481850385665894,0.7320478558540344","0.5166861414909363,0.7451618909835815","0.6404395699501038,0.8384383320808411","0.5507752299308777,0.8504148721694946","0.6178977489471436,0.8445670008659363","0.5640009045600891,0.8578594326972961","0.6610127687454224,0.8948200345039368","0.5007109045982361,0.891900360584259"
275,"0.554016649723053,0.4642987847328186","0.5644135475158691,0.4509660601615906","0.5720552802085876,0.45048990845680237","0.5795878767967224,0.4500080943107605","0.5408524870872498,0.45148101449012756","0.533536970615387,0.45145106315612793","0.5266863703727722,0.4514552652835846","0.5921197533607483,0.4534831941127777","0.5147338509559631,0.4540795683860779","0.5660549998283386,0.4769095480442047","0.5414777398109436,0.4769330620765686","0.6513084769248962,0.5048496127128601","0.4535977244377136,0.5013909339904785","0.7847388982772827,0.5696082711219788","0.33753502368927,0.5500304698944092","0.9153123497962952,0.651932954788208","0.45509588718414307,0.5926961302757263","0.984015166759491,0.6794528365135193","0.495334655046463,0.6102700233459473","0.9301004409790039,0.6853352785110474","0.5110386610031128,0.5999135375022888","0.909334659576416,0.6778765916824341","0.501602053642273,0.5929903984069824","0.6364536881446838,0.6288171410560608","0.5229880213737488,0.632738471031189","0.7234814763069153,0.7412233352661133","0.4919740855693817,0.7401949763298035","0.6311460137367249,0.8418936729431152","0.5484471917152405,0.8501850366592407","0.6120978593826294,0.8492845296859741","0.5636177659034729,0.8577057719230652","0.6608778834342957,0.8949189186096191","0.49944067001342773,0.8923236727714539"
276,"0.5702448487281799,0.4562861919403076","0.5826950669288635,0.4437304437160492","0.5906039476394653,0.443399578332901","0.5977793335914612,0.4433048665523529","0.5574609637260437,0.4442337155342102","0.5498929023742676,0.44407811760902405","0.5429167747497559,0.4438491761684418","0.6076781153678894,0.4463954567909241","0.531196653842926,0.44603267312049866","0.5819917917251587,0.4694918692111969","0.5583926439285278,0.46874159574508667","0.6673007607460022,0.503102719783783","0.466732919216156,0.4924554228782654","0.7626342177391052,0.5780171155929565","0.3331301808357239,0.5332784056663513","0.8294951319694519,0.6602556109428406","0.40987950563430786,0.6018043160438538","0.8580305576324463,0.6893772482872009","0.4280446469783783,0.6234129071235657","0.8328152298927307,0.6961938738822937","0.4532294273376465,0.6166845560073853","0.820353090763092,0.6873201131820679","0.4526864290237427,0.6097643971443176","0.631209671497345,0.628614604473114","0.5184877514839172,0.627685010433197","0.6933903098106384,0.7404662370681763","0.4669720232486725,0.7284995317459106","0.6240836381912231,0.8447622060775757","0.5438922643661499,0.8472533226013184","0.6071894764900208,0.8529526591300964","0.5635721683502197,0.8558672666549683","0.6590082049369812,0.8968561887741089","0.49825966358184814,0.8928831815719604"
277,"0.5784066319465637,0.4505142569541931","0.5910875797271729,0.43884000182151794","0.5994647741317749,0.43851742148399353","0.6068819165229797,0.4384136199951172","0.5677202343940735,0.4390169680118561","0.5609604120254517,0.43878984451293945","0.5537064671516418,0.4386913776397705","0.6186389923095703,0.4408278465270996","0.5433403253555298,0.44158148765563965","0.5904321670532227,0.46443337202072144","0.568468451499939,0.4633421301841736","0.6779358983039856,0.4985886514186859","0.4841774106025696,0.4855066239833832","0.7366502285003662,0.584123969078064","0.3358784019947052,0.5193191766738892","0.7422037720680237,0.6739805340766907","0.34699547290802,0.5990930795669556","0.7657732367515564,0.7033673524856567","0.34448835253715515,0.6220206618309021","0.7490907311439514,0.7053090333938599","0.37077632546424866,0.6201034188270569","0.7352744340896606,0.6957203149795532","0.3770330250263214,0.6120452284812927","0.6280040144920349,0.6256189942359924","0.5162672400474548,0.620579183101654","0.6700245141983032,0.7391326427459717","0.44731900095939636,0.7160331010818481","0.6237348914146423,0.8479148745536804","0.5369265079498291,0.8416064977645874","0.6051645874977112,0.8571563959121704","0.5591946244239807,0.8517491221427917","0.6588675379753113,0.8969875574111938","0.49833691120147705,0.8930732011795044"
