Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
21,"0.5699085593223572,0.38960957527160645","0.5802050828933716,0.37971022725105286","0.586162269115448,0.38001853227615356","0.591765820980072,0.38032954931259155","0.5599767565727234,0.379760205745697","0.5529594421386719,0.3799908757209778","0.5465637445449829,0.3802165389060974","0.603335976600647,0.3868534564971924","0.5350905060768127,0.38809558749198914","0.5841650366783142,0.40114229917526245","0.5553060173988342,0.40086156129837036","0.6620752215385437,0.45112037658691406","0.48276427388191223,0.4500047564506531","0.6857299208641052,0.5272698998451233","0.4671413004398346,0.5307406187057495","0.669047474861145,0.6029282808303833","0.4752037525177002,0.5960522890090942","0.6667008996009827,0.6268537640571594","0.4796907305717468,0.6165507435798645","0.6561803221702576,0.6248482465744019","0.48757943511009216,0.6143858432769775","0.6535930037498474,0.6174033880233765","0.48922067880630493,0.6085716485977173","0.6280617713928223,0.6084479093551636","0.5238870978355408,0.607816755771637","0.6307212114334106,0.7406548261642456","0.541577160358429,0.730128824710846","0.6469455361366272,0.8581856489181519","0.5692095160484314,0.8394705057144165","0.6365253925323486,0.8703939318656921","0.5844470262527466,0.8522383570671082","0.6716169118881226,0.9083809852600098","0.5382494926452637,0.8762497901916504"
22,"0.5696130990982056,0.38954025506973267","0.5798890590667725,0.379675954580307","0.5860157012939453,0.3799813687801361","0.5915917158126831,0.38028886914253235","0.5598689913749695,0.37974706292152405","0.5529227256774902,0.3799794316291809","0.5465336441993713,0.38020384311676025","0.6032620072364807,0.3868263363838196","0.535099983215332,0.38808673620224","0.5840110778808594,0.40106481313705444","0.5551719069480896,0.4007752537727356","0.6620573401451111,0.4510592818260193","0.48274552822113037,0.44993919134140015","0.6857689619064331,0.5272204875946045","0.46711450815200806,0.530666708946228","0.6688297986984253,0.6026678681373596","0.47521519660949707,0.5961094498634338","0.666430652141571,0.6266259551048279","0.47979727387428284,0.6167612075805664","0.6558687686920166,0.6245713233947754","0.4876733124256134,0.6144993901252747","0.6533319354057312,0.6171451210975647","0.48929041624069214,0.60860276222229","0.6280429363250732,0.6084244847297668","0.5238125920295715,0.6078198552131653","0.6306192874908447,0.7406399846076965","0.5414354801177979,0.7301087379455566","0.6468519568443298,0.8581520915031433","0.5694405436515808,0.8396012187004089","0.6364763379096985,0.8704689145088196","0.5846308469772339,0.8523755073547363","0.6715235710144043,0.9083456993103027","0.5383584499359131,0.8763226270675659"
23,"0.569132387638092,0.3895529806613922","0.5794090032577515,0.37969398498535156","0.5857651829719543,0.37998202443122864","0.5913389325141907,0.38028281927108765","0.5596020221710205,0.3798080384731293","0.5527641177177429,0.38003796339035034","0.5464721322059631,0.3802575469017029","0.603123664855957,0.3868167996406555","0.5350771546363831,0.3881309926509857","0.5837295651435852,0.4010574221611023","0.5549535155296326,0.4007446765899658","0.6620098948478699,0.4510112702846527","0.48271316289901733,0.4498859941959381","0.685865044593811,0.5271772146224976","0.4670742452144623,0.5305988192558289","0.6687688827514648,0.602481484413147","0.47516512870788574,0.5960870981216431","0.666361927986145,0.6264516115188599","0.4798774719238281,0.6168253421783447","0.6556383371353149,0.6243895292282104","0.4877678453922272,0.6145337224006653","0.6530951261520386,0.6169819831848145","0.4893609881401062,0.608607828617096","0.6280043721199036,0.6084257364273071","0.5237581729888916,0.607820451259613","0.6305398941040039,0.7406107187271118","0.5413224697113037,0.7301289439201355","0.6467806696891785,0.8581186532974243","0.5695663690567017,0.8397577404975891","0.6364260315895081,0.8704662322998047","0.5847280025482178,0.852531909942627","0.67145836353302,0.9083285331726074","0.5384221076965332,0.8764074444770813"
24,"0.5686110854148865,0.38984230160713196","0.5789427161216736,0.379829078912735","0.5855314135551453,0.380064457654953","0.591089129447937,0.3803436756134033","0.5592108368873596,0.38005557656288147","0.5524448752403259,0.3802913725376129","0.546241819858551,0.3805297613143921","0.6029691696166992,0.3868348002433777","0.5350347757339478,0.38836121559143066","0.5834487080574036,0.4012492299079895","0.5546639561653137,0.4010258615016937","0.6619503498077393,0.45097145438194275","0.4826841652393341,0.44984492659568787","0.6859869956970215,0.527157187461853","0.4670197665691376,0.5303608179092407","0.6687044501304626,0.602507472038269","0.47506141662597656,0.5960091352462769","0.666275680065155,0.626516580581665","0.4799422025680542,0.61674964427948","0.6554660201072693,0.6244605779647827","0.4878353476524353,0.6144314408302307","0.6529189944267273,0.6170822381973267","0.48939818143844604,0.6085141897201538","0.6279856562614441,0.6084794402122498","0.5237087607383728,0.607855498790741","0.6304768323898315,0.7405654788017273","0.541236162185669,0.7301692366600037","0.6467283368110657,0.8580964803695679","0.5697217583656311,0.8398928642272949","0.6363804340362549,0.8704458475112915","0.5848656296730042,0.8526407480239868","0.6714341044425964,0.9083134531974792","0.5385599732398987,0.8764813542366028"
25,"0.5680972933769226,0.39009571075439453","0.578464150428772,0.3799424171447754","0.5852682590484619,0.38013365864753723","0.5908223390579224,0.3803955018520355","0.5587508082389832,0.3802638649940491","0.5520379543304443,0.38050007820129395","0.5459187626838684,0.3807535171508789","0.602758526802063,0.3868572413921356","0.5349512100219727,0.38854119181632996","0.5831389427185059,0.4014252722263336","0.5543649196624756,0.40127047896385193","0.6618375182151794,0.450958788394928","0.48261505365371704,0.4498155117034912","0.6860805153846741,0.52717125415802","0.46690431237220764,0.5301232933998108","0.6686957478523254,0.602571964263916","0.4749494791030884,0.5959042310714722","0.6662927865982056,0.6266194581985474","0.47998204827308655,0.6166254878044128","0.6553571224212646,0.6245798468589783","0.4878847002983093,0.6142955422401428","0.6527882814407349,0.6172198057174683","0.4894259572029114,0.6083922386169434","0.6279193758964539,0.608539879322052","0.5236833691596985,0.607880711555481","0.6304266452789307,0.7405287027359009","0.5411696434020996,0.7301844954490662","0.6466847062110901,0.85807865858078","0.5697564482688904,0.839972198009491","0.6363131403923035,0.8704346418380737","0.5848849415779114,0.8527040481567383","0.6714478135108948,0.9082885980606079","0.5386730432510376,0.8765090107917786"
26,"0.5679318308830261,0.3902134299278259","0.5782626867294312,0.37997692823410034","0.5851567983627319,0.3801479935646057","0.5906787514686584,0.3804003596305847","0.5585160255432129,0.38037073612213135","0.5518182516098022,0.38061878085136414","0.5457223057746887,0.3808879256248474","0.6025422811508179,0.3868546187877655","0.5348425507545471,0.38865646719932556","0.5830697417259216,0.4015038013458252","0.5542769432067871,0.40139636397361755","0.6617733836174011,0.451078325510025","0.4823688864707947,0.44981497526168823","0.686110258102417,0.5274744629859924","0.4667646288871765,0.5300600528717041","0.6686757206916809,0.6031203866004944","0.4748907685279846,0.596036434173584","0.6662611961364746,0.6272236704826355","0.48002031445503235,0.6167846322059631","0.6552637219429016,0.6251386404037476","0.48792335391044617,0.6143862009048462","0.6527063846588135,0.6177482008934021","0.4894424378871918,0.6084771752357483","0.6278390288352966,0.6086124777793884","0.5235608220100403,0.6079165935516357","0.6303858160972595,0.7404981851577759","0.5411226749420166,0.7301844954490662","0.6466496586799622,0.8580544590950012","0.5697928071022034,0.8400373458862305","0.6362686157226562,0.8704510927200317","0.5848876237869263,0.8527454137802124","0.6714767217636108,0.9082621335983276","0.5387400984764099,0.8765565156936646"
27,"0.5677979588508606,0.3902134299278259","0.5780578851699829,0.3799758851528168","0.5850110054016113,0.3801419138908386","0.5905224680900574,0.3803923726081848","0.5582968592643738,0.38039880990982056","0.5516344308853149,0.3806491494178772","0.5455493330955505,0.38092151284217834","0.6021849513053894,0.3868481516838074","0.5346689224243164,0.3886933922767639","0.5830019116401672,0.4014931321144104","0.5541753768920898,0.40138545632362366","0.6616291999816895,0.4511760175228119","0.48185861110687256,0.44985175132751465","0.686084508895874,0.5278438329696655","0.4663815498352051,0.5300388336181641","0.6686359643936157,0.6036659479141235","0.47489750385284424,0.5966004729270935","0.6662054061889648,0.6276736259460449","0.4801768958568573,0.6174265146255493","0.6552430391311646,0.6255244016647339","0.4880695343017578,0.6149833798408508","0.6526569724082947,0.6181366443634033","0.48951709270477295,0.6090328097343445","0.627665102481842,0.6086280941963196","0.5233736038208008,0.6079286336898804","0.6303569674491882,0.7404879331588745","0.5410781502723694,0.7301755547523499","0.6466315388679504,0.8580430150032043","0.5697991847991943,0.840074360370636","0.6362011432647705,0.8704466819763184","0.584889829158783,0.8527767062187195","0.671448826789856,0.9082511067390442","0.5387828350067139,0.8766013383865356"
28,"0.5674901604652405,0.39023980498313904","0.5776752233505249,0.3799973130226135","0.5847015380859375,0.38014501333236694","0.590242326259613,0.3803894519805908","0.55793696641922,0.3804650604724884","0.5513184666633606,0.3807123303413391","0.5452225804328918,0.3809893727302551","0.6016972661018372,0.38684403896331787","0.5343987345695496,0.38874468207359314","0.5827443599700928,0.401481568813324","0.5538800954818726,0.40137559175491333","0.6613023281097412,0.45122042298316956","0.4810686707496643,0.4499010145664215","0.6859601736068726,0.5284036993980408","0.4658474028110504,0.5300812125205994","0.668604850769043,0.6045566201210022","0.4749516248703003,0.597493588924408","0.6661659479141235,0.6285048723220825","0.4804559051990509,0.6183159947395325","0.6552221775054932,0.6263620257377625","0.4882993996143341,0.6158203482627869","0.6525576114654541,0.6188651323318481","0.489655464887619,0.6098734140396118","0.6273500919342041,0.608635425567627","0.5230007767677307,0.6079710721969604","0.6303285956382751,0.7404624223709106","0.5410635471343994,0.7301648259162903","0.6466076374053955,0.8580213785171509","0.569800078868866,0.84014493227005","0.6361438632011414,0.870439887046814","0.5849190354347229,0.8528497815132141","0.6714317798614502,0.9082270860671997","0.5387971997261047,0.876656174659729"
29,"0.5667151808738708,0.39045849442481995","0.5767892003059387,0.38018089532852173","0.5839407444000244,0.38025927543640137","0.5896508097648621,0.3804745674133301","0.5572787523269653,0.38074058294296265","0.5507495999336243,0.3809822201728821","0.5446015000343323,0.3812915086746216","0.6010642051696777,0.3868637681007385","0.5341188311576843,0.3889288306236267","0.5819498896598816,0.4015527367591858","0.5532040596008301,0.4015060067176819","0.660688042640686,0.45121437311172485","0.48056408762931824,0.44990506768226624","0.6858255863189697,0.5285311341285706","0.46519050002098083,0.5300573110580444","0.6685822606086731,0.6048738360404968","0.4750741720199585,0.5978246331214905","0.6661466956138611,0.62890625","0.48075324296951294,0.618601381778717","0.6551091074943542,0.6267802119255066","0.48868152499198914,0.6161159873008728","0.6523149013519287,0.6192377805709839","0.4899657368659973,0.6101929545402527","0.6269481182098389,0.6086871027946472","0.5225329995155334,0.6081134080886841","0.6303050518035889,0.7404436469078064","0.5409231185913086,0.7301638722419739","0.6465917825698853,0.8579832315444946","0.569790244102478,0.8402272462844849","0.6360911726951599,0.8704001307487488","0.5849322080612183,0.8529319763183594","0.6714150309562683,0.9082147479057312","0.5387914180755615,0.8767507672309875"
30,"0.5657017827033997,0.39057114720344543","0.575717031955719,0.38031554222106934","0.5829452276229858,0.3803515136241913","0.5889269709587097,0.38054904341697693","0.5563832521438599,0.3809153735637665","0.5499322414398193,0.3811403512954712","0.543669581413269,0.3814855217933655","0.6003336310386658,0.38687968254089355","0.5337252020835876,0.3890651762485504","0.5809445977210999,0.40159207582473755","0.5521590113639832,0.401576429605484","0.6598154902458191,0.4510038495063782","0.4800319969654083,0.44994038343429565","0.6856398582458496,0.5283881425857544","0.4645366370677948,0.530120313167572","0.668373167514801,0.6047868728637695","0.4752180874347687,0.5982205867767334","0.6660390496253967,0.6288751363754272","0.48106253147125244,0.6190077066421509","0.6548968553543091,0.626746416091919","0.48897773027420044,0.6165897846221924","0.6519384980201721,0.6191874742507935","0.490164577960968,0.610642671585083","0.6260976195335388,0.6087175607681274","0.5216906070709229,0.6082812547683716","0.6302950382232666,0.7404565811157227","0.5403762459754944,0.7301768064498901","0.6465826034545898,0.8579805493354797","0.5697239637374878,0.8402848243713379","0.636036217212677,0.8704015016555786","0.5849205255508423,0.8530044555664062","0.6714013814926147,0.9081287384033203","0.5387958884239197,0.8768056631088257"
31,"0.5646582245826721,0.39066481590270996","0.5746558904647827,0.3804270923137665","0.5818891525268555,0.3804384768009186","0.5881590247154236,0.38062459230422974","0.5555281043052673,0.3810289800167084","0.5491429567337036,0.38123348355293274","0.5427889227867126,0.3816032111644745","0.5995753407478333,0.3868984580039978","0.5333120226860046,0.38915354013442993","0.5798814296722412,0.4016644358634949","0.5510700345039368,0.4016905426979065","0.6585894823074341,0.45057448744773865","0.479570209980011,0.4500201344490051","0.6854124665260315,0.5277642011642456","0.4640434980392456,0.530260443687439","0.6681892275810242,0.6045202016830444","0.4752647876739502,0.5985296368598938","0.6659396290779114,0.6288559436798096","0.4811789095401764,0.6192007660865784","0.6547468900680542,0.6267178058624268","0.4890989661216736,0.6168650984764099","0.6516799926757812,0.619066596031189","0.4902450442314148,0.6109699010848999","0.6252662539482117,0.6087275147438049","0.5209814310073853,0.6083974838256836","0.630259096622467,0.7405396103858948","0.5397099256515503,0.730233371257782","0.646559476852417,0.8579791784286499","0.5696840882301331,0.8403366804122925","0.6359840035438538,0.8704025149345398","0.5849020481109619,0.8530532717704773","0.6713651418685913,0.907983124256134","0.5388370752334595,0.8768529891967773"
32,"0.5630109310150146,0.39107078313827515","0.5733239054679871,0.38075804710388184","0.580574095249176,0.38072627782821655","0.5872660875320435,0.3808738589286804","0.5541591048240662,0.38139617443084717","0.5478508472442627,0.3815687596797943","0.5413022637367249,0.38202208280563354","0.5989032983779907,0.3870312571525574","0.5327788591384888,0.3894301950931549","0.5782865881919861,0.401954710483551","0.54952472448349,0.4020681381225586","0.6570779085159302,0.4500584602355957","0.4790303409099579,0.450153648853302","0.6853212118148804,0.5269235968589783","0.46374398469924927,0.5304772257804871","0.667908787727356,0.6041358709335327","0.4752821922302246,0.5986912250518799","0.6656656861305237,0.6285613179206848","0.4812926948070526,0.6193047761917114","0.6545513868331909,0.6264902353286743","0.4893401563167572,0.617008626461029","0.6514379978179932,0.6188018918037415","0.4904019236564636,0.6111147999763489","0.6244955062866211,0.6086820363998413","0.5203994512557983,0.6083997488021851","0.6301461458206177,0.7405434846878052","0.5388855338096619,0.7302675843238831","0.6465162634849548,0.858002781867981","0.569622278213501,0.840351402759552","0.6359239220619202,0.8704427480697632","0.5848792791366577,0.8531033396720886","0.6713643074035645,0.9079674482345581","0.5388277769088745,0.8768982887268066"
33,"0.562285304069519,0.3915885090827942","0.5726079940795898,0.38116928935050964","0.5798609256744385,0.38111111521720886","0.586723804473877,0.38123777508735657","0.5533695816993713,0.381839394569397","0.5470629930496216,0.382009893655777","0.540337085723877,0.38252997398376465","0.5983649492263794,0.3872700333595276","0.5322133898735046,0.38980793952941895","0.5775251388549805,0.4024350643157959","0.5486918687820435,0.4026890695095062","0.655661940574646,0.4496644139289856","0.47840678691864014,0.4502681791782379","0.6853013038635254,0.5258342027664185","0.46292221546173096,0.5305308103561401","0.6676205396652222,0.602973461151123","0.4750500023365021,0.5986596345901489","0.6656265258789062,0.6275932192802429","0.4811420142650604,0.6192762851715088","0.654424250125885,0.6255877614021301","0.48933568596839905,0.6169607639312744","0.6512161493301392,0.6178399920463562","0.4903855621814728,0.6110728979110718","0.6235768795013428,0.6086511015892029","0.5198116302490234,0.6084216833114624","0.6300436854362488,0.7405325770378113","0.5379639267921448,0.7303348779678345","0.6464827060699463,0.8579787015914917","0.5693724751472473,0.8403913378715515","0.6358261704444885,0.8703888654708862","0.5846484899520874,0.8531273007392883","0.6713880896568298,0.9079508781433105","0.5388253331184387,0.8769320249557495"
34,"0.5616515874862671,0.39190831780433655","0.5719141364097595,0.38146185874938965","0.5791712999343872,0.381399929523468","0.5861959457397461,0.38153472542762756","0.5525782108306885,0.38212859630584717","0.5462471842765808,0.3822973668575287","0.5393421649932861,0.38286226987838745","0.5978854298591614,0.38754209876060486","0.5314702391624451,0.39008238911628723","0.5769084692001343,0.40273958444595337","0.5480225682258606,0.4030679762363434","0.6549543142318726,0.4496541917324066","0.47728991508483887,0.45040163397789","0.6852150559425354,0.5255622863769531","0.4618196189403534,0.53065025806427","0.6674794554710388,0.6029182076454163","0.47483763098716736,0.5986523628234863","0.6655550003051758,0.627543568611145","0.4810159504413605,0.6192672252655029","0.6542403101921082,0.6255311965942383","0.4893457591533661,0.6169540286064148","0.650955319404602,0.6177513003349304","0.490387886762619,0.6110456585884094","0.6228405237197876,0.6086265444755554","0.519088089466095,0.6084780097007751","0.6299119591712952,0.7405256628990173","0.5372580885887146,0.7303634285926819","0.6463907957077026,0.8579422831535339","0.5691531300544739,0.8404034376144409","0.6356059312820435,0.8703433275222778","0.5844107866287231,0.8531387448310852","0.6714739203453064,0.9079368710517883","0.5388233065605164,0.8769426345825195"
