Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
350,"0.5624563694000244,0.4191783666610718","0.5689554214477539,0.40827280282974243","0.5748997330665588,0.40834105014801025","0.5806909203529358,0.40829911828041077","0.547747015953064,0.4097484052181244","0.5400012731552124,0.4105527400970459","0.532551646232605,0.411437451839447","0.591016411781311,0.4102194309234619","0.5202279090881348,0.4149880111217499","0.5757825970649719,0.4291607737541199","0.5503455400466919,0.4315563440322876","0.653545618057251,0.44498324394226074","0.47708752751350403,0.4740752875804901","0.7849361896514893,0.39824649691581726","0.3491458296775818,0.528057336807251","0.8762948513031006,0.33683469891548157","0.47738128900527954,0.49979034066200256","0.9118263125419617,0.3205209970474243","0.5146945714950562,0.49384060502052307","0.9135540723800659,0.3176518380641937","0.5216145515441895,0.4868162274360657","0.9004623293876648,0.3233483135700226","0.5137006640434265,0.48834824562072754","0.6992429494857788,0.601123571395874","0.5997836589813232,0.6146250367164612","0.7738005518913269,0.7072851061820984","0.6120477318763733,0.7386687397956848","0.6940770745277405,0.8144500851631165","0.5901196599006653,0.8318094611167908","0.6667552590370178,0.8200628161430359","0.5996552109718323,0.8416808247566223","0.6730649471282959,0.8668269515037537","0.539654016494751,0.8705927729606628"
351,"0.5708214044570923,0.4198141396045685","0.5753855109214783,0.4098827838897705","0.5811357498168945,0.41013088822364807","0.5862464308738708,0.41027355194091797","0.5556731820106506,0.41054123640060425","0.5473131537437439,0.41143378615379333","0.5382054448127747,0.4126395285129547","0.5913674235343933,0.41313958168029785","0.5235840678215027,0.417875200510025","0.5812685489654541,0.4304884076118469","0.5574341416358948,0.4328286051750183","0.6534375548362732,0.4461364150047302","0.4800194203853607,0.4774574041366577","0.7813905477523804,0.3987202048301697","0.3491210341453552,0.5218057632446289","0.8690685033798218,0.3377777338027954","0.48247650265693665,0.49993348121643066","0.9035645127296448,0.3217359185218811","0.5189195275306702,0.49391013383865356","0.9051838517189026,0.3192366361618042","0.5255211591720581,0.48760178685188293","0.8914779424667358,0.32536667585372925","0.5183509588241577,0.4885699152946472","0.6983741521835327,0.6035605669021606","0.5978657007217407,0.6193311810493469","0.7768856287002563,0.7093849182128906","0.6109204888343811,0.7391110062599182","0.6926368474960327,0.8154469728469849","0.5891005396842957,0.8318880796432495","0.6668329238891602,0.8191878795623779","0.597307026386261,0.8410339951515198","0.6764217615127563,0.8666337728500366","0.5430344343185425,0.8700626492500305"
352,"0.5761802196502686,0.42078959941864014","0.5818980932235718,0.41051748394966125","0.5875788927078247,0.41063928604125977","0.5929345488548279,0.41068899631500244","0.5622541904449463,0.4113365411758423","0.5540087223052979,0.4121459722518921","0.5447407364845276,0.4132455587387085","0.5946944355964661,0.41365450620651245","0.5254334211349487,0.4180217981338501","0.5848692059516907,0.43127283453941345","0.5629045963287354,0.4333221912384033","0.6519523859024048,0.44670575857162476","0.4804670512676239,0.47723767161369324","0.7770439386367798,0.39989468455314636","0.35231295228004456,0.516544759273529","0.8640925884246826,0.33883407711982727","0.48514777421951294,0.49968913197517395","0.8979973793029785,0.32289308309555054","0.5228040814399719,0.4942605793476105","0.8994457721710205,0.31997016072273254","0.5298877358436584,0.48770806193351746","0.8859122395515442,0.3261529803276062","0.5224225521087646,0.488914430141449","0.6953912973403931,0.6052613258361816","0.5958157181739807,0.6208545565605164","0.7736464738845825,0.7108686566352844","0.6058304905891418,0.7407699823379517","0.6875229477882385,0.8165864944458008","0.5875323414802551,0.8320381045341492","0.6621325016021729,0.8209400177001953","0.5970839858055115,0.8406780958175659","0.6768235564231873,0.8672553300857544","0.5410565137863159,0.8694711923599243"
353,"0.5770861506462097,0.4208318591117859","0.5847004652023315,0.4103577435016632","0.5909992456436157,0.4103583097457886","0.596834659576416,0.41035550832748413","0.5643649101257324,0.4113628566265106","0.5561453700065613,0.41212785243988037","0.5472352504730225,0.4131579101085663","0.5985211730003357,0.41385617852211","0.526250958442688,0.41816866397857666","0.5858258008956909,0.43157315254211426","0.5641154646873474,0.4330098032951355","0.6517537832260132,0.44746530055999756","0.48157328367233276,0.4730476438999176","0.776649534702301,0.39793965220451355","0.36015158891677856,0.513827919960022","0.8638209700584412,0.3374183773994446","0.488707959651947,0.4992142915725708","0.8967670798301697,0.32135114073753357","0.5268341898918152,0.4944809079170227","0.8982744216918945,0.318363755941391","0.5330409407615662,0.48779061436653137","0.8852757215499878,0.32423800230026245","0.5257933139801025,0.48919764161109924","0.6933682560920715,0.6054768562316895","0.5944076776504517,0.6203141212463379","0.7703345417976379,0.711485743522644","0.5979110598564148,0.7390075922012329","0.6834523677825928,0.8172618746757507","0.5861080288887024,0.832866907119751","0.65879887342453,0.8220029473304749","0.5965365767478943,0.8412380218505859","0.676936686038971,0.8678693175315857","0.5415314435958862,0.8689782619476318"
354,"0.5820719599723816,0.417925089597702","0.5907109379768372,0.40812748670578003","0.5972797274589539,0.40814509987831116","0.603337287902832,0.4080580770969391","0.570192813873291,0.4085894525051117","0.5623489618301392,0.40905293822288513","0.5546605587005615,0.40974706411361694","0.6054790019989014,0.4121503531932831","0.535645604133606,0.415738582611084","0.5903521776199341,0.42949509620666504","0.5689253211021423,0.4299798905849457","0.6526342034339905,0.448130339384079","0.4817225933074951,0.4676218628883362","0.7791523337364197,0.3968363404273987","0.36254191398620605,0.5096722841262817","0.866491973400116,0.33544662594795227","0.5049059391021729,0.4965602159500122","0.9000575542449951,0.3195231854915619","0.5397049188613892,0.4935305714607239","0.9014531373977661,0.31638455390930176","0.5538831353187561,0.4878899157047272","0.8889589309692383,0.3218022286891937","0.5429304838180542,0.4888969361782074","0.6921190023422241,0.6058317422866821","0.5905483961105347,0.6198421716690063","0.7622716426849365,0.7123609781265259","0.5926177501678467,0.7385131120681763","0.680399477481842,0.8179298639297485","0.5844697952270508,0.8330437541007996","0.6566851139068604,0.8250716328620911","0.5973513126373291,0.8415417671203613","0.6763268113136292,0.8683796525001526","0.5391526818275452,0.8689935207366943"
355,"0.5899417996406555,0.4112001657485962","0.5975733995437622,0.401911199092865","0.6036189794540405,0.4020495116710663","0.6087366342544556,0.4022851884365082","0.577779233455658,0.4021911025047302","0.5711915493011475,0.402315229177475","0.5635433197021484,0.40278351306915283","0.6121929287910461,0.4060673117637634","0.5484476089477539,0.40852782130241394","0.598815381526947,0.42248693108558655","0.5777416825294495,0.4230431616306305","0.6545063257217407,0.44604310393333435","0.4863481819629669,0.4590015113353729","0.7837651371955872,0.39239251613616943","0.38008537888526917,0.5059370398521423","0.8731003403663635,0.3321846127510071","0.5209643244743347,0.49374818801879883","0.9061152935028076,0.316987544298172","0.5556708574295044,0.4913376271724701","0.907730758190155,0.3135218620300293","0.5703496932983398,0.48569628596305847","0.895982027053833,0.31856152415275574","0.5605303049087524,0.4861919581890106","0.6853180527687073,0.6058428883552551","0.5823394060134888,0.6174757480621338","0.7585750818252563,0.7129496335983276","0.5820463299751282,0.7377319931983948","0.6798728704452515,0.8182463049888611","0.5843688249588013,0.8333356380462646","0.656252384185791,0.8256863355636597","0.5969247221946716,0.8414784073829651","0.6753673553466797,0.868990957736969","0.5388200879096985,0.8690571188926697"
356,"0.5924906134605408,0.4072144329547882","0.601720929145813,0.3977196216583252","0.6081371903419495,0.3978726267814636","0.6141098141670227,0.39809247851371765","0.5813301801681519,0.3974769413471222","0.5752509832382202,0.3972178101539612","0.5677911043167114,0.3973138630390167","0.6211909651756287,0.40183231234550476","0.5559995174407959,0.40334004163742065","0.6028762459754944,0.4187168478965759","0.5811660289764404,0.4189240634441376","0.6622636318206787,0.4435657262802124","0.491668701171875,0.45377418398857117","0.791408896446228,0.38773876428604126","0.39385321736335754,0.5032766461372375","0.8878113031387329,0.3259398639202118","0.5280766487121582,0.4903374910354614","0.9208952784538269,0.3102746605873108","0.5657740831375122,0.48794451355934143","0.9222829341888428,0.3070695996284485","0.5782396793365479,0.4824294149875641","0.9115661382675171,0.3122336268424988","0.5678272843360901,0.4829949140548706","0.6764219403266907,0.6059417128562927","0.5710657238960266,0.615082323551178","0.7465503215789795,0.7163012027740479","0.5556054711341858,0.7356135845184326","0.6704212427139282,0.8199852705001831","0.5824198126792908,0.8322048187255859","0.6515838503837585,0.8284934163093567","0.596298098564148,0.8400061130523682","0.6733380556106567,0.8709109425544739","0.5383073091506958,0.8690531253814697"
357,"0.5950747132301331,0.40589433908462524","0.6056545972824097,0.39612460136413574","0.612214982509613,0.3961764872074127","0.6182975172996521,0.39634793996810913","0.5855944752693176,0.3958207368850708","0.5795425176620483,0.3954794108867645","0.5721390843391418,0.395443856716156","0.6272605657577515,0.3998897075653076","0.5615352988243103,0.4010915160179138","0.60628342628479,0.41713666915893555","0.5839565992355347,0.4171001613140106","0.6693918704986572,0.4419747292995453","0.49885857105255127,0.45140478014945984","0.7995314002037048,0.386064350605011","0.40796351432800293,0.5020607709884644","0.9004948735237122,0.3226396143436432","0.5388531684875488,0.4871947467327118","0.9327967166900635,0.3076264560222626","0.5763816237449646,0.4844585657119751","0.9342304468154907,0.30433112382888794","0.5875287055969238,0.47838303446769714","0.9240661859512329,0.30937740206718445","0.5775319933891296,0.4789890944957733","0.6636070609092712,0.6054683923721313","0.5591735243797302,0.6102443933486938","0.7220235466957092,0.7174400091171265","0.5233091711997986,0.7265133857727051","0.6549265384674072,0.8212939500808716","0.5738672614097595,0.8306556344032288","0.638811469078064,0.8307939171791077","0.5941664576530457,0.8386461734771729","0.6709550023078918,0.8709847927093506","0.5359118580818176,0.8696749210357666"
358,"0.6002334952354431,0.40502381324768066","0.6110069751739502,0.39514654874801636","0.6177639961242676,0.39518794417381287","0.6237597465515137,0.39536309242248535","0.5913573503494263,0.39508941769599915","0.5850276350975037,0.39499950408935547","0.5777040123939514,0.3952324688434601","0.6328084468841553,0.39903444051742554","0.565494179725647,0.40125772356987","0.611117959022522,0.4163433313369751","0.5888856649398804,0.41665974259376526","0.6760298013687134,0.44040820002555847","0.5054051876068115,0.45058536529541016","0.8083018064498901,0.38527941703796387","0.421975314617157,0.5009583234786987","0.9108051657676697,0.32082509994506836","0.5475986003875732,0.48426491022109985","0.9427034258842468,0.30436912178993225","0.5858749151229858,0.481225848197937","0.9456029534339905,0.30175501108169556","0.5955179333686829,0.47494813799858093","0.9350389242172241,0.3073391020298004","0.5859224796295166,0.4755673110485077","0.6547150611877441,0.6054061055183411","0.551561176776886,0.6069986820220947","0.6961948275566101,0.7237055897712708","0.49675238132476807,0.7168174386024475","0.6385421752929688,0.8258349895477295","0.5652582049369812,0.8287063241004944","0.6252457499504089,0.8340224623680115","0.585337221622467,0.8368005752563477","0.6661936640739441,0.8727993965148926","0.531014621257782,0.8703145980834961"
359,"0.6028357744216919,0.40472277998924255","0.6140158176422119,0.39473652839660645","0.6208226680755615,0.3948017954826355","0.62779700756073,0.39490893483161926","0.5943413376808167,0.395246297121048","0.587468147277832,0.395649790763855","0.5802692174911499,0.39625564217567444","0.6379085183143616,0.39892706274986267","0.5666365027427673,0.40256062150001526","0.6144816279411316,0.4161210358142853","0.592424750328064,0.41694438457489014","0.6850160956382751,0.4391304552555084","0.5128347873687744,0.45137518644332886","0.8184511661529541,0.3854781687259674","0.43083250522613525,0.5021737217903137","0.919826328754425,0.3199860155582428","0.5555645227432251,0.483219712972641","0.9518172144889832,0.3030378520488739","0.5973178148269653,0.47998282313346863","0.9558725357055664,0.3002767860889435","0.6063247919082642,0.47330567240715027","0.9445675611495972,0.3058665990829468","0.5971724987030029,0.4737628996372223","0.646805465221405,0.6054317951202393","0.54460608959198,0.6052120923995972","0.6783644556999207,0.7298659086227417","0.47640180587768555,0.708740770816803","0.628409743309021,0.8289965987205505","0.5570553541183472,0.825056254863739","0.616939127445221,0.8361333012580872","0.5763190984725952,0.8339523077011108","0.6631775498390198,0.8747182488441467","0.5276414155960083,0.8709251880645752"
360,"0.6063479781150818,0.4057433307170868","0.6170378923416138,0.39579764008522034","0.6246057152748108,0.39587998390197754","0.6315141320228577,0.39606112241744995","0.5969698429107666,0.3963923454284668","0.5899382829666138,0.3968561291694641","0.5821868181228638,0.39754894375801086","0.6421318650245667,0.40008360147476196","0.5693046450614929,0.40365079045295715","0.6181392073631287,0.4173198938369751","0.5963550806045532,0.41796740889549255","0.6897043585777283,0.4400980472564697","0.5172899961471558,0.4519801735877991","0.8233973383903503,0.38703829050064087","0.43219587206840515,0.5035291314125061","0.9248102903366089,0.32123228907585144","0.5635511875152588,0.4824431836605072","0.9585743546485901,0.3058382570743561","0.6028725504875183,0.47930312156677246","0.9626799821853638,0.3031010627746582","0.6128459572792053,0.4726848602294922","0.9510759711265564,0.3071748912334442","0.6043165922164917,0.4731212258338928","0.6377338171005249,0.6068568229675293","0.5348488688468933,0.6053497195243835","0.6543320417404175,0.7359343767166138","0.4611984193325043,0.7068843245506287","0.6225579380989075,0.8341305255889893","0.541269063949585,0.8221336007118225","0.6083028316497803,0.8418458700180054","0.5592601895332336,0.8311110138893127","0.6607958078384399,0.8772397637367249","0.5257568955421448,0.8712303638458252"
361,"0.6084622144699097,0.40589070320129395","0.6197348833084106,0.39591747522354126","0.6270736455917358,0.39599576592445374","0.6341368556022644,0.39625394344329834","0.5986328721046448,0.3969596028327942","0.5908936858177185,0.39763525128364563","0.5836861729621887,0.39831820130348206","0.6462225317955017,0.4005696773529053","0.573605477809906,0.4042423963546753","0.6219511032104492,0.41765478253364563","0.5987076163291931,0.4181045889854431","0.6957154870033264,0.44132208824157715","0.5220314860343933,0.45313942432403564","0.8272323608398438,0.38999465107917786","0.435932993888855,0.5042485594749451","0.9275410175323486,0.3238963186740875","0.5729697942733765,0.48303842544555664","0.9619823694229126,0.3078743517398834","0.6130580306053162,0.47892725467681885","0.9655812382698059,0.30532917380332947","0.6208827495574951,0.47244998812675476","0.9539933204650879,0.3091942369937897","0.6118577718734741,0.473340779542923","0.6334103345870972,0.6082580089569092","0.529620885848999,0.6052250862121582","0.6417350769042969,0.7392818927764893","0.4473520815372467,0.7042140960693359","0.6233458518981934,0.8371870517730713","0.5265864729881287,0.8207626938819885","0.6066493391990662,0.8455379009246826","0.5479128360748291,0.8297581672668457","0.6594839692115784,0.8790532350540161","0.521101176738739,0.8712019920349121"
362,"0.6161254644393921,0.41011592745780945","0.625619649887085,0.3999117314815521","0.632325291633606,0.3998892903327942","0.6392223238945007,0.3999735414981842","0.6050758361816406,0.400823175907135","0.5971398949623108,0.4015512466430664","0.589487612247467,0.4022701680660248","0.6501104235649109,0.4048682451248169","0.5791327357292175,0.4080840051174164","0.6286830902099609,0.4222263991832733","0.6046809554100037,0.4225931465625763","0.7016527652740479,0.44608810544013977","0.5280781984329224,0.45679354667663574","0.8307173848152161,0.391696959733963","0.4411461353302002,0.5089513659477234","0.931479811668396,0.32706156373023987","0.5714824795722961,0.48481041193008423","0.9667731523513794,0.3101148307323456","0.6078237891197205,0.47976914048194885","0.9682298302650452,0.3070596158504486","0.616158127784729,0.4749414920806885","0.9575309157371521,0.31110987067222595","0.6072949767112732,0.4771226942539215","0.6293841600418091,0.6120713949203491","0.5246110558509827,0.6056569218635559","0.6292024254798889,0.7428707480430603","0.4391155242919922,0.7014454007148743","0.6220090389251709,0.8373416662216187","0.5097594857215881,0.8119914531707764","0.6082659959793091,0.8454741835594177","0.5317977666854858,0.8199421763420105","0.6563240885734558,0.8798572421073914","0.5212129950523376,0.8686094284057617"
363,"0.615021824836731,0.4163523316383362","0.62596195936203,0.4061715304851532","0.6329238414764404,0.40626832842826843","0.63917475938797,0.4064074158668518","0.6041969656944275,0.4067268669605255","0.596514105796814,0.4073288142681122","0.5891333818435669,0.40805456042289734","0.6502135992050171,0.41101112961769104","0.58078932762146,0.41306978464126587","0.6291916966438293,0.4286750853061676","0.603683590888977,0.42849549651145935","0.7033734321594238,0.4519754648208618","0.5305464863777161,0.4607345163822174","0.8342676162719727,0.3943241834640503","0.44755080342292786,0.5152574181556702","0.9374130368232727,0.32961806654930115","0.575947642326355,0.48860394954681396","0.9752156734466553,0.312934547662735","0.6130349636077881,0.48340603709220886","0.9773428440093994,0.3094824254512787","0.6209007501602173,0.47891345620155334","0.9656406044960022,0.31359922885894775","0.611522376537323,0.4813516438007355","0.6271163821220398,0.615016520023346","0.5227128267288208,0.6059711575508118","0.6178818345069885,0.7447220087051392","0.434467613697052,0.6981847882270813","0.62158203125,0.8391663432121277","0.508030354976654,0.8130638599395752","0.6081559062004089,0.8469780683517456","0.5255651473999023,0.8193323016166687","0.6544280052185059,0.8800259828567505","0.5188561677932739,0.8683528304100037"
364,"0.6169199347496033,0.41971516609191895","0.6278015971183777,0.40961962938308716","0.6348587274551392,0.40993112325668335","0.6411302089691162,0.41015610098838806","0.6061593294143677,0.40975603461265564","0.5986146330833435,0.41034364700317383","0.5910807847976685,0.41107845306396484","0.6510257720947266,0.4147334694862366","0.5827932357788086,0.41603153944015503","0.6313088536262512,0.43203574419021606","0.6048927903175354,0.4314916729927063","0.7049642205238342,0.4548206031322479","0.52919602394104,0.46327197551727295","0.835652232170105,0.3965529501438141","0.4467240273952484,0.5192883610725403","0.9396660923957825,0.3306327760219574","0.5737301111221313,0.4956270158290863","0.978401780128479,0.3142341077327728","0.6121318936347961,0.4913947582244873","0.9811624884605408,0.3108876943588257","0.6206752061843872,0.4862886667251587","0.968438446521759,0.3149789571762085","0.6111734509468079,0.48827144503593445","0.6252518892288208,0.6157782673835754","0.5193532109260559,0.6061190962791443","0.6107771396636963,0.7438638210296631","0.43099915981292725,0.6965928077697754","0.6232201457023621,0.8382200598716736","0.5034927129745483,0.8133101463317871","0.609837532043457,0.8460959792137146","0.5185155272483826,0.8179968595504761","0.6496751308441162,0.8799362182617188","0.5155020952224731,0.8682011365890503"
365,"0.6175791025161743,0.4210710823535919","0.6288777589797974,0.4109787940979004","0.6361237168312073,0.41135334968566895","0.6428894400596619,0.41162464022636414","0.6070743799209595,0.41103890538215637","0.5994042158126831,0.41160690784454346","0.5916327238082886,0.41225340962409973","0.651585578918457,0.41602638363838196","0.5838714838027954,0.41698959469795227","0.631664514541626,0.4334331452846527","0.6050412654876709,0.4326194226741791","0.7043790817260742,0.45605355501174927","0.5276035666465759,0.4633474349975586","0.83769690990448,0.3989608585834503","0.44618192315101624,0.5224266052246094","0.947269082069397,0.33221980929374695","0.5724439024925232,0.5007648468017578","0.9844352006912231,0.3166528046131134","0.6108025312423706,0.4976593255996704","0.9882557988166809,0.31296297907829285","0.6196401119232178,0.4914049208164215","0.9740355014801025,0.3170304596424103","0.6096493601799011,0.49309295415878296","0.6249351501464844,0.6158720254898071","0.5161325335502625,0.6062670350074768","0.6143671274185181,0.7428226470947266","0.43134406208992004,0.698160707950592","0.6233629584312439,0.8378498554229736","0.5015875101089478,0.8122989535331726","0.610825777053833,0.8456602096557617","0.516957700252533,0.8158344030380249","0.6459511518478394,0.879286527633667","0.5153995156288147,0.8657653331756592"
366,"0.6188992261886597,0.42282217741012573","0.6300150156021118,0.41279345750808716","0.637073814868927,0.4132046103477478","0.6437573432922363,0.41341227293014526","0.60853111743927,0.41275253891944885","0.6006240248680115,0.4132664203643799","0.5926868915557861,0.4138254225254059","0.6514824628829956,0.4170996844768524","0.5844241380691528,0.41821786761283875","0.6323989629745483,0.4350288510322571","0.6061078906059265,0.43406057357788086","0.7039155960083008,0.4557715654373169","0.5265305638313293,0.46331876516342163","0.8399620056152344,0.40088602900505066","0.4457574188709259,0.5250733494758606","0.9508295655250549,0.33603042364120483","0.572252631187439,0.5031210780143738","0.9867849349975586,0.3208516836166382","0.6110316514968872,0.4992629587650299","0.991477906703949,0.31638166308403015","0.6190340518951416,0.4930702745914459","0.9772552251815796,0.3207467794418335","0.6087010502815247,0.4949544668197632","0.6279933452606201,0.6156921982765198","0.5194012522697449,0.6063406467437744","0.6207430958747864,0.7426183223724365","0.43282732367515564,0.6993387937545776","0.6232095956802368,0.8377419114112854","0.5046163201332092,0.8130413889884949","0.6110073328018188,0.844168484210968","0.5220382213592529,0.8173468112945557","0.6448031663894653,0.8785623908042908","0.515860378742218,0.865498960018158"
367,"0.6177542209625244,0.4222356379032135","0.6289055943489075,0.4121592342853546","0.636052668094635,0.4125089645385742","0.6429176926612854,0.41269388794898987","0.607290506362915,0.4122110605239868","0.599378764629364,0.412716805934906","0.5915817022323608,0.41328760981559753","0.6505485773086548,0.4164351224899292","0.5834153294563293,0.41778364777565","0.6311683058738708,0.43429818749427795","0.6049908399581909,0.4335509240627289","0.7027484774589539,0.4553118050098419","0.5263473987579346,0.4624267816543579","0.8379284143447876,0.40234556794166565","0.4446355104446411,0.5239710211753845","0.9491562843322754,0.3416713774204254","0.5714650750160217,0.501797080039978","0.9836099147796631,0.32722151279449463","0.6106348037719727,0.4979417622089386","0.9876038432121277,0.32356807589530945","0.6182112693786621,0.4919004738330841","0.9747381210327148,0.32718050479888916","0.6082020998001099,0.493629515171051","0.6290131211280823,0.6155135035514832","0.5219925045967102,0.6064283847808838","0.6263633966445923,0.7417932748794556","0.43673476576805115,0.6999782919883728","0.6220105886459351,0.8366789817810059","0.5092028975486755,0.8132826685905457","0.6080262660980225,0.8409966230392456","0.5262680649757385,0.8176182508468628","0.6434449553489685,0.8775270581245422","0.5164949893951416,0.8665107488632202"
368,"0.6170235276222229,0.4218944013118744","0.6279013752937317,0.4118588864803314","0.6350104808807373,0.41222503781318665","0.6418177485466003,0.4124559462070465","0.6064684391021729,0.4119764566421509","0.5986158847808838,0.4125460386276245","0.5909234285354614,0.4131498336791992","0.6499146223068237,0.41637226939201355","0.5827435851097107,0.4174937307834625","0.6302580237388611,0.43393680453300476","0.6043336391448975,0.4332854151725769","0.701869010925293,0.45430877804756165","0.5254319310188293,0.46029070019721985","0.8363924622535706,0.40264153480529785","0.443440318107605,0.5232735276222229","0.9487375617027283,0.3430716097354889","0.5710017085075378,0.4988898038864136","0.9838379621505737,0.32908716797828674","0.6102971434593201,0.49376577138900757","0.9875684976577759,0.3259349763393402","0.6174668669700623,0.4877970218658447","0.9745790362358093,0.3292514979839325","0.6072885990142822,0.4900873303413391","0.6307240128517151,0.6145455837249756","0.522590696811676,0.6063304543495178","0.6306148767471313,0.7417364716529846","0.44172850251197815,0.7006678581237793","0.6204849481582642,0.8358981609344482","0.5104668736457825,0.8136693835258484","0.6053870320320129,0.8393985629081726","0.5297972559928894,0.8185483813285828","0.6425904035568237,0.8770745396614075","0.5176655650138855,0.8669970631599426"
369,"0.6160017251968384,0.41993004083633423","0.6262081861495972,0.4097364544868469","0.6327723860740662,0.4098057448863983","0.6394834518432617,0.40982475876808167","0.6051297187805176,0.4103306233882904","0.5973336696624756,0.41093456745147705","0.5904984474182129,0.4115425646305084","0.6466122269630432,0.41349661350250244","0.5821619033813477,0.4157077670097351","0.6289837956428528,0.43206796050071716","0.6027694940567017,0.43164703249931335","0.6991648077964783,0.45076102018356323","0.5215851664543152,0.4579966962337494","0.8352271318435669,0.40211498737335205","0.44252243638038635,0.5209919214248657","0.9463059306144714,0.34304314851760864","0.5701957941055298,0.4948712885379791","0.9815874099731445,0.3288581967353821","0.6094233989715576,0.4891214072704315","0.9852904677391052,0.3257756233215332","0.6166806221008301,0.4826206564903259","0.9724303483963013,0.32905542850494385","0.606605052947998,0.48494580388069153","0.6334390640258789,0.6134002208709717","0.5240074396133423,0.6061597466468811","0.6328768134117126,0.7410761117935181","0.44592612981796265,0.7047145366668701","0.619553804397583,0.8344131708145142","0.5191860198974609,0.8144918084144592","0.6036097407341003,0.837457001209259","0.5400461554527283,0.8197050094604492","0.6430458426475525,0.8770217895507812","0.5184429883956909,0.8681768774986267"
370,"0.6104419231414795,0.4161229729652405","0.6215483546257019,0.40501639246940613","0.6277139186859131,0.40488457679748535","0.6343787908554077,0.40480226278305054","0.5994967818260193,0.40580397844314575","0.5923639535903931,0.4064180254936218","0.5854751467704773,0.40709853172302246","0.6420100927352905,0.40792807936668396","0.5755209922790527,0.41070064902305603","0.6234586834907532,0.4274834990501404","0.5967905521392822,0.42726972699165344","0.6933997273445129,0.4466527998447418","0.5159226059913635,0.4547711908817291","0.8320000767707825,0.400650292634964","0.4377971589565277,0.5171529054641724","0.9440361261367798,0.34216922521591187","0.569867730140686,0.49175700545310974","0.9797238707542419,0.32880350947380066","0.608434796333313,0.4857994019985199","0.9837140440940857,0.32555025815963745","0.6153910160064697,0.47900253534317017","0.9707141518592834,0.3289850056171417","0.6048204302787781,0.4814888536930084","0.6402085423469543,0.6123358011245728","0.5317782759666443,0.606191873550415","0.6426467895507812,0.7405043840408325","0.46461114287376404,0.709739089012146","0.6182225942611694,0.8334947824478149","0.5294893383979797,0.8155953884124756","0.6029139757156372,0.8372082710266113","0.5491869449615479,0.8223721981048584","0.6422217488288879,0.8770043253898621","0.5186153650283813,0.8681817054748535"
371,"0.6039627194404602,0.4130362570285797","0.6148008108139038,0.4015665352344513","0.6205098628997803,0.401481956243515","0.626483142375946,0.40136629343032837","0.5926336050033569,0.40211108326911926","0.5858485698699951,0.40253835916519165","0.5783011317253113,0.40315788984298706","0.633761465549469,0.4038335680961609","0.5675975680351257,0.406547486782074","0.6153457760810852,0.4236561059951782","0.5899665951728821,0.4242725670337677","0.6857675909996033,0.4433521032333374","0.5102196931838989,0.4523172080516815","0.8222416639328003,0.39970362186431885","0.4329642951488495,0.512759804725647","0.936556339263916,0.34169068932533264","0.5650628209114075,0.4882534146308899","0.9749641418457031,0.3287579417228699","0.6031622886657715,0.4823859632015228","0.9777723550796509,0.32537272572517395","0.6104408502578735,0.4761776030063629","0.9638642072677612,0.3289436399936676","0.6000693440437317,0.47813206911087036","0.645216703414917,0.6095536947250366","0.5411806106567383,0.6061307191848755","0.6588746309280396,0.7346253395080566","0.49033087491989136,0.7173476219177246","0.6175346970558167,0.8332610130310059","0.5429090261459351,0.8216350078582764","0.6019818782806396,0.83721923828125","0.5593687295913696,0.8301902413368225","0.6424741148948669,0.8771034479141235","0.5187169313430786,0.8685184121131897"
372,"0.5966116786003113,0.4103693962097168","0.6074570417404175,0.39920181035995483","0.6132774949073792,0.39924153685569763","0.6193365454673767,0.39923784136772156","0.5849783420562744,0.39938491582870483","0.578178882598877,0.39952102303504944","0.5702778100967407,0.39987245202064514","0.626285195350647,0.40161439776420593","0.5574963092803955,0.4035888612270355","0.6062943935394287,0.42118337750434875","0.5816999077796936,0.4219070374965668","0.6764460802078247,0.4406740069389343","0.499828040599823,0.450716108083725","0.8136672377586365,0.399042546749115","0.424178808927536,0.511215090751648","0.9278324842453003,0.3412918448448181","0.5561655759811401,0.4868015646934509","0.9649816155433655,0.3283786177635193","0.5922124981880188,0.4811273515224457","0.9659273624420166,0.32508260011672974","0.6007595658302307,0.4755619168281555","0.9520887732505798,0.32887572050094604","0.5904815793037415,0.47733408212661743","0.6503799557685852,0.6061549782752991","0.5498302578926086,0.6060717701911926","0.677604615688324,0.7267253994941711","0.5232698321342468,0.7217300534248352","0.6189302802085876,0.8310617804527283","0.5592483282089233,0.8266111612319946","0.6027296781539917,0.8364391326904297","0.5730910301208496,0.8363165855407715","0.6446576714515686,0.8763066530227661","0.5195979475975037,0.8698275685310364"
