Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
386,"0.5097100138664246,0.368490993976593","0.5171588063240051,0.3570302128791809","0.5224872827529907,0.35692718625068665","0.5276718735694885,0.356784850358963","0.49531784653663635,0.3552456200122833","0.4854564666748047,0.35330015420913696","0.4757666289806366,0.3508455455303192","0.5236256718635559,0.35617148876190186","0.44466328620910645,0.34655120968818665","0.5140063166618347,0.37959998846054077","0.48787829279899597,0.37800267338752747","0.5555247068405151,0.3874741792678833","0.34507983922958374,0.4108676016330719","0.7112169861793518,0.34225380420684814","0.2680465579032898,0.4873770773410797","0.8664146661758423,0.29642748832702637","0.42167139053344727,0.45789164304733276","0.9129675030708313,0.2848384976387024","0.46389296650886536,0.4566914141178131","0.9169287085533142,0.28464275598526","0.4760565161705017,0.4473143517971039","0.9019761085510254,0.29102396965026855","0.4673580527305603,0.4468482434749603","0.6004555821418762,0.5551539659500122","0.4689200222492218,0.5784507393836975","0.6346062421798706,0.6552374362945557","0.5050048828125,0.6852505207061768","0.6263089179992676,0.7959153056144714","0.5026347637176514,0.827121376991272","0.619538426399231,0.8211024403572083","0.4958779513835907,0.8500615954399109","0.6185411810874939,0.8716007471084595","0.501636266708374,0.8824648857116699"
387,"0.5100358128547668,0.367973268032074","0.5173498392105103,0.35665252804756165","0.5229080319404602,0.3565613627433777","0.5283699631690979,0.3564288020133972","0.4954223930835724,0.35475796461105347","0.48552972078323364,0.352851003408432","0.47597673535346985,0.35053688287734985","0.5270301103591919,0.35556304454803467","0.44858723878860474,0.34594783186912537","0.5141976475715637,0.37870627641677856","0.488261342048645,0.3772599399089813","0.5603702664375305,0.3871077299118042","0.35298264026641846,0.4076588749885559","0.7198781967163086,0.3424648642539978","0.2698265612125397,0.4846481680870056","0.8842034339904785,0.29929739236831665","0.42287880182266235,0.4581694006919861","0.9278810024261475,0.28938597440719604","0.46458879113197327,0.45746952295303345","0.9315677285194397,0.2895314395427704","0.47699955105781555,0.447568416595459","0.9189228415489197,0.2952677607536316","0.46748653054237366,0.44694679975509644","0.5914841890335083,0.5554884076118469","0.45834052562713623,0.5767015814781189","0.5813494324684143,0.6486048102378845","0.5044094324111938,0.6810752153396606","0.613659143447876,0.7858442068099976","0.5063158869743347,0.8177850842475891","0.6174995303153992,0.8023802042007446","0.5163829922676086,0.8279404640197754","0.600479781627655,0.8476942181587219","0.5007274746894836,0.8778196573257446"
388,"0.5118978023529053,0.36717280745506287","0.5190064907073975,0.3560256361961365","0.5247566103935242,0.35588330030441284","0.530190110206604,0.3557591140270233","0.49767982959747314,0.3541198968887329","0.48793983459472656,0.352367103099823","0.4787028133869171,0.3502368927001953","0.5291526317596436,0.3547757863998413","0.4534420967102051,0.3455354571342468","0.5162599086761475,0.37769100069999695","0.4910639524459839,0.3762553036212921","0.5636817812919617,0.38674575090408325","0.3574480712413788,0.4062480032444","0.7242746353149414,0.3444189429283142","0.27007970213890076,0.48358598351478577","0.887066125869751,0.30121299624443054","0.4246152341365814,0.45810168981552124","0.9306284785270691,0.2923346161842346","0.4658861458301544,0.4575302004814148","0.9344833493232727,0.2919294536113739","0.47741013765335083,0.4475896954536438","0.9216001033782959,0.2973206341266632","0.4693051278591156,0.4469650685787201","0.5868746042251587,0.5555874109268188","0.45417076349258423,0.5756113529205322","0.5764741897583008,0.6511082649230957","0.503571629524231,0.6851198077201843","0.5999912023544312,0.7905297875404358","0.5075453519821167,0.8187158703804016","0.6039682030677795,0.8059023022651672","0.5196394324302673,0.8354145288467407","0.5879477858543396,0.850998044013977","0.5024302005767822,0.8779026865959167"
389,"0.5142405033111572,0.36008137464523315","0.5229215025901794,0.34908726811408997","0.5295126438140869,0.3493242561817169","0.5359649658203125,0.3495516777038574","0.5000245571136475,0.34725451469421387","0.490511417388916,0.3460620641708374","0.4809753894805908,0.344355970621109","0.5374265313148499,0.34983593225479126","0.4593888521194458,0.3416544795036316","0.5200342535972595,0.3702763020992279","0.49367642402648926,0.3691391348838806","0.5759483575820923,0.383801132440567","0.3656787872314453,0.4001833498477936","0.7430458664894104,0.3441081643104553","0.27880242466926575,0.47819432616233826","0.9121366739273071,0.3018500506877899","0.4310932159423828,0.45615512132644653","0.9578880071640015,0.29302507638931274","0.47229447960853577,0.4567500054836273","0.9639581441879272,0.2920036017894745","0.4819009602069855,0.44671720266342163","0.946071445941925,0.29812943935394287","0.4747847318649292,0.44591793417930603","0.581920325756073,0.5527163147926331","0.44908401370048523,0.5644093751907349","0.5413066148757935,0.6510502099990845","0.48665666580200195,0.6821590662002563","0.5862728357315063,0.781574010848999","0.5151426792144775,0.8174059987068176","0.5920966863632202,0.7976282238960266","0.5335941910743713,0.8323262929916382","0.5847707390785217,0.8305299878120422","0.5243380069732666,0.8779309391975403"
390,"0.5202967524528503,0.35485488176345825","0.5309198498725891,0.3438015282154083","0.5384566187858582,0.3439832627773285","0.5454458594322205,0.3441463112831116","0.5064452886581421,0.34226560592651367","0.49655041098594666,0.3413325846195221","0.4870394468307495,0.33988767862319946","0.5484232306480408,0.34424886107444763","0.4680548906326294,0.33767345547676086","0.5278241038322449,0.36518362164497375","0.5000506043434143,0.36468690633773804","0.5901597142219543,0.37637171149253845","0.3742789030075073,0.3930155634880066","0.7539710402488708,0.3445473909378052","0.2886892557144165,0.47292929887771606","0.9224499464035034,0.3048970699310303","0.43911415338516235,0.4525774121284485","0.9688283205032349,0.30131542682647705","0.4811255633831024,0.4541584849357605","0.9753857851028442,0.29903680086135864","0.4891324043273926,0.44312772154808044","0.9566724896430969,0.3032899796962738","0.48246410489082336,0.4420657157897949","0.5759322643280029,0.5493148565292358","0.4443204700946808,0.5566543340682983","0.5210794806480408,0.6538317203521729","0.46551209688186646,0.6820695996284485","0.5756969451904297,0.784950315952301","0.5160297155380249,0.8140910267829895","0.5857802629470825,0.7980133891105652","0.5368993282318115,0.8255372047424316","0.5747339725494385,0.8373627662658691","0.5238702297210693,0.8753257989883423"
391,"0.5284215807914734,0.349629282951355","0.5380621552467346,0.33826756477355957","0.5453036427497864,0.33821922540664673","0.5523945093154907,0.3380541503429413","0.5140443444252014,0.33738309144973755","0.5044203996658325,0.33666157722473145","0.49588537216186523,0.3355473577976227","0.5566630959510803,0.33676427602767944","0.4752419888973236,0.3328302204608917","0.5378414988517761,0.3601697087287903","0.5104527473449707,0.3600115180015564","0.6059569716453552,0.3699283301830292","0.3885021507740021,0.38754144310951233","0.7738496661186218,0.344959020614624","0.30258265137672424,0.47027039527893066","0.9373865723609924,0.30906152725219727","0.44845011830329895,0.44948330521583557","0.9829159379005432,0.30706486105918884","0.49126002192497253,0.45097360014915466","0.9892188310623169,0.30456259846687317","0.4988177716732025,0.4399469494819641","0.9695618748664856,0.307535856962204","0.4926154613494873,0.4387356638908386","0.5741049647331238,0.54826819896698","0.43572375178337097,0.5518726706504822","0.5089560747146606,0.6551578044891357","0.4300937354564667,0.6754279732704163","0.5664072036743164,0.7806054353713989","0.5015193819999695,0.8089564442634583","0.5791974663734436,0.7903717160224915","0.5328229665756226,0.8179271817207336","0.5564340949058533,0.8434381484985352","0.520624577999115,0.8706830739974976"
392,"0.5336815118789673,0.3459544777870178","0.5429973602294922,0.3332842290401459","0.5509570240974426,0.33298417925834656","0.5585026144981384,0.33261236548423767","0.5179141759872437,0.3331661820411682","0.5081375241279602,0.33269384503364563","0.4988149404525757,0.3320782780647278","0.5655587911605835,0.3318299651145935","0.4800415337085724,0.33052679896354675","0.5464555025100708,0.35777074098587036","0.51755690574646,0.3578926920890808","0.622873842716217,0.3689872622489929","0.4046679139137268,0.38848379254341125","0.7838147282600403,0.3465321660041809","0.3112550377845764,0.4673213064670563","0.9391272664070129,0.31798845529556274","0.45651063323020935,0.4492316246032715","0.9806801676750183,0.3161066472530365","0.49993857741355896,0.4497910141944885","0.9850567579269409,0.3141093850135803","0.5085147023200989,0.43963298201560974","0.96885746717453,0.3160116374492645","0.5020657777786255,0.43867921829223633","0.5691658854484558,0.5511559247970581","0.4256029725074768,0.5545647740364075","0.5002889633178711,0.6724820137023926","0.395037978887558,0.6783539652824402","0.5606744885444641,0.799884557723999","0.47804880142211914,0.8124449849128723","0.5716283321380615,0.8019100427627563","0.5142281651496887,0.8217903971672058","0.5434578657150269,0.8642929196357727","0.5031929612159729,0.8708720207214355"
393,"0.5397883057594299,0.34381476044654846","0.54896479845047,0.33137190341949463","0.556696355342865,0.3310321569442749","0.5643689632415771,0.3307746648788452","0.5248140692710876,0.33196550607681274","0.5154878497123718,0.33202511072158813","0.505792498588562,0.33178502321243286","0.5713701844215393,0.33232688903808594","0.48740094900131226,0.3317459225654602","0.5527616143226624,0.3559906780719757","0.5242193341255188,0.35687246918678284","0.6312210559844971,0.370217502117157","0.4180658459663391,0.3901017904281616","0.7928079962730408,0.35270437598228455","0.32556161284446716,0.4692583978176117","0.962697446346283,0.32787057757377625","0.47346991300582886,0.44969266653060913","1.0014625787734985,0.32498982548713684","0.5129669904708862,0.45002102851867676","1.006883144378662,0.3230225741863251","0.5222803950309753,0.4397951066493988","0.987677276134491,0.32536062598228455","0.5168978571891785,0.43879833817481995","0.5608258247375488,0.5592044591903687","0.41528433561325073,0.5564690828323364","0.49282515048980713,0.6907931566238403","0.3794281780719757,0.6797292232513428","0.543311595916748,0.8255160450935364","0.45736566185951233,0.8214792013168335","0.5549122095108032,0.833690345287323","0.49342256784439087,0.8251438140869141","0.508208692073822,0.8755464553833008","0.46744856238365173,0.8736287951469421"
394,"0.5401999354362488,0.3444660007953644","0.5492523312568665,0.3321850895881653","0.5567023158073425,0.3319684565067291","0.5641655325889587,0.3318626284599304","0.5255715847015381,0.33266299962997437","0.5165149569511414,0.3328351378440857","0.5071475505828857,0.33273446559906006","0.5731743574142456,0.3335508406162262","0.49031299352645874,0.3325410783290863","0.5542830228805542,0.3564254641532898","0.5247669219970703,0.3574334681034088","0.6372517347335815,0.3705754280090332","0.42296451330184937,0.39119771122932434","0.7974337339401245,0.3531448543071747","0.32864847779273987,0.4704178273677826","0.9609988927841187,0.33129197359085083","0.47417181730270386,0.44996604323387146","1.002662181854248,0.32629677653312683","0.5133968591690063,0.4502491056919098","1.0088804960250854,0.32304903864860535","0.5247694849967957,0.4398384094238281","0.9893848896026611,0.3257458806037903","0.5189332962036133,0.4389183521270752","0.5505303740501404,0.562333881855011","0.408721387386322,0.5574857592582703","0.49459224939346313,0.6941596269607544","0.3532150983810425,0.6804866790771484","0.5360978245735168,0.8351160883903503","0.45459437370300293,0.8305047154426575","0.5483632683753967,0.8466854095458984","0.4847528636455536,0.8370116353034973","0.5175489187240601,0.8801752328872681","0.45956310629844666,0.8757007718086243"
395,"0.546995997428894,0.3461570143699646","0.5553171038627625,0.33262377977371216","0.5621678233146667,0.33252617716789246","0.5695396661758423,0.3324682116508484","0.531488835811615,0.3333876430988312","0.5218898057937622,0.33395087718963623","0.5115910172462463,0.3342553675174713","0.5770274996757507,0.334216445684433","0.49428611993789673,0.33658820390701294","0.560309112071991,0.35837647318840027","0.5299297571182251,0.35894694924354553","0.6424151659011841,0.3744879364967346","0.42661285400390625,0.39644739031791687","0.7984839677810669,0.3644915223121643","0.3335264325141907,0.48409414291381836","0.9522480368614197,0.33860328793525696","0.48038631677627563,0.45284372568130493","0.9938302636146545,0.33061009645462036","0.5165694355964661,0.45040351152420044","0.9998184442520142,0.327035129070282","0.5277731418609619,0.4401825964450836","0.9819717407226562,0.3298957049846649","0.5210562944412231,0.43962153792381287","0.5444214940071106,0.5714741945266724","0.4053264558315277,0.5613231658935547","0.49163389205932617,0.7025094628334045","0.3182229697704315,0.6878975629806519","0.5340766310691833,0.8390703201293945","0.4359058439731598,0.8303608894348145","0.5490866303443909,0.8522017598152161","0.46489283442497253,0.8368238210678101","0.511317253112793,0.8931991457939148","0.42461636662483215,0.8778579831123352"
396,"0.5481584072113037,0.3464657664299011","0.5573427677154541,0.33373695611953735","0.5647353529930115,0.33372873067855835","0.5715094804763794,0.33368825912475586","0.5317656397819519,0.3338257670402527","0.5219038724899292,0.3352329134941101","0.5127055048942566,0.3362579941749573","0.5802873969078064,0.33569467067718506","0.49733904004096985,0.3418925106525421","0.5637552738189697,0.358519971370697","0.5308417081832886,0.3599211275577545","0.6448772549629211,0.3848515748977661","0.4348597228527069,0.40421611070632935","0.8002060651779175,0.38485920429229736","0.36881282925605774,0.501674473285675","0.9396695494651794,0.3415755331516266","0.49279555678367615,0.4549691677093506","0.9869557023048401,0.3327515721321106","0.5301185846328735,0.45052117109298706","0.9865277409553528,0.32809990644454956","0.5358363389968872,0.43934744596481323","0.9693922996520996,0.33086106181144714","0.5285987257957458,0.43941378593444824","0.5428913235664368,0.580794095993042","0.4075348377227783,0.5693231821060181","0.4897284209728241,0.706680178642273","0.30441001057624817,0.6991140246391296","0.5308627486228943,0.8445704579353333","0.4177006185054779,0.8294793367385864","0.5518122911453247,0.8606016039848328","0.4508461356163025,0.8339076042175293","0.49902641773223877,0.8995537757873535","0.40626874566078186,0.8801404237747192"
397,"0.5468591451644897,0.3466290533542633","0.557011604309082,0.33414873480796814","0.5649677515029907,0.334153950214386","0.5723931193351746,0.334076464176178","0.5311275720596313,0.3345915675163269","0.5216767191886902,0.33649328351020813","0.5126721262931824,0.3377942740917206","0.5825936794281006,0.33911648392677307","0.50126051902771,0.3443595767021179","0.5646988749504089,0.35941287875175476","0.5300891995429993,0.36041706800460815","0.645865261554718,0.39409059286117554","0.441390722990036,0.4099147319793701","0.8007791042327881,0.41170015931129456","0.41181546449661255,0.5167614817619324","0.8894466757774353,0.3408880829811096","0.487259179353714,0.4549481272697449","0.9403618574142456,0.3302319645881653","0.5252771377563477,0.4362298548221588","0.9316824078559875,0.3262752294540405","0.5271512269973755,0.42611780762672424","0.9090907573699951,0.3297554552555084","0.5243767499923706,0.430204302072525","0.5400371551513672,0.5815902352333069","0.4106917083263397,0.571327805519104","0.48311683535575867,0.7065407037734985","0.3256875276565552,0.6968927979469299","0.5321279168128967,0.8407920598983765","0.39807265996932983,0.8234623074531555","0.5537000298500061,0.8576486706733704","0.42616599798202515,0.8293083906173706","0.5004192590713501,0.8956356048583984","0.39506903290748596,0.8792887926101685"
398,"0.5460487604141235,0.3476848602294922","0.55628901720047,0.33491334319114685","0.564614474773407,0.3348681628704071","0.5729790925979614,0.3346983790397644","0.5302658677101135,0.33578547835350037","0.5208041071891785,0.33772093057632446","0.5124912261962891,0.33938077092170715","0.5841673612594604,0.34029990434646606","0.5026028752326965,0.3462070822715759","0.565421998500824,0.36100897192955017","0.5297950506210327,0.36278077960014343","0.6469435095787048,0.39877647161483765","0.4509032368659973,0.4134597182273865","0.8003969192504883,0.44543880224227905","0.4350471794605255,0.5211718678474426","0.805255115032196,0.3596150279045105","0.47436293959617615,0.45305705070495605","0.827932596206665,0.33654671907424927","0.47109586000442505,0.43258705735206604","0.818529486656189,0.33100321888923645","0.46953725814819336,0.42309460043907166","0.803968071937561,0.3383864462375641","0.47258156538009644,0.42779359221458435","0.5433599948883057,0.5806154012680054","0.4201669991016388,0.5711776614189148","0.4841415286064148,0.7054398059844971","0.34295129776000977,0.675320029258728","0.528363823890686,0.8390132188796997","0.38279426097869873,0.8187685012817383","0.5466293692588806,0.853704571723938","0.40999260544776917,0.8277959823608398","0.5046008229255676,0.8925263285636902","0.38812264800071716,0.8730659484863281"
399,"0.5469061732292175,0.34839192032814026","0.5568822026252747,0.3357153534889221","0.5651869773864746,0.33564493060112","0.5731242299079895,0.3354931175708771","0.5310853123664856,0.3363705277442932","0.5219426155090332,0.3378140926361084","0.5151374936103821,0.3392361104488373","0.583446204662323,0.34043875336647034","0.5030829310417175,0.3458682894706726","0.5653505325317383,0.3614703416824341","0.5305480360984802,0.362987220287323","0.644632875919342,0.40077948570251465","0.4465479254722595,0.41282781958580017","0.7897292375564575,0.4555312693119049","0.4252640902996063,0.5175670385360718","0.7436922788619995,0.3723495900630951","0.46788814663887024,0.4488914906978607","0.7362546920776367,0.3459276556968689","0.46149003505706787,0.4256393313407898","0.7249715328216553,0.34077340364456177","0.4585537314414978,0.4173649847507477","0.7213652729988098,0.3480307459831238","0.4609144926071167,0.42312827706336975","0.5519232749938965,0.5802139043807983","0.4283583462238312,0.5707987546920776","0.4912334382534027,0.70379638671875","0.366502970457077,0.6739225387573242","0.5269177556037903,0.8366753458976746","0.3955554962158203,0.8095118403434753","0.5474008917808533,0.8507202863693237","0.41660216450691223,0.8205483555793762","0.5088031888008118,0.8841598629951477","0.4049701690673828,0.8708503842353821"
400,"0.5463463068008423,0.3481714725494385","0.5563154220581055,0.3360225558280945","0.5645623803138733,0.33591851592063904","0.5724319219589233,0.33579781651496887","0.530601441860199,0.3364906907081604","0.5216211676597595,0.3375239074230194","0.514850914478302,0.33859527111053467","0.5825787782669067,0.34051787853240967","0.5019606947898865,0.3457641303539276","0.5642479062080383,0.3613249957561493","0.529845654964447,0.36279913783073425","0.6440826654434204,0.4018043577671051","0.44404906034469604,0.4128905236721039","0.7832472324371338,0.4580496847629547","0.42424049973487854,0.5166746377944946","0.7380443215370178,0.3726556897163391","0.4649975299835205,0.44598960876464844","0.7284923195838928,0.3471580445766449","0.4600430428981781,0.42265844345092773","0.7186277508735657,0.34193331003189087","0.4566360116004944,0.41501742601394653","0.7156355381011963,0.34915727376937866","0.45830515027046204,0.42106229066848755","0.5570604801177979,0.5806270837783813","0.4314224123954773,0.5705384016036987","0.4940100908279419,0.703020453453064","0.3749863803386688,0.672864556312561","0.5279744267463684,0.8356953859329224","0.3969542980194092,0.8088880777359009","0.5476246476173401,0.8465884923934937","0.4183785617351532,0.8207401037216187","0.51153564453125,0.8818861246109009","0.40742021799087524,0.87022864818573"
401,"0.5446334481239319,0.3467428982257843","0.5553093552589417,0.3352668881416321","0.5638607144355774,0.3353453278541565","0.5719687938690186,0.33548784255981445","0.5294137597084045,0.33529219031333923","0.5211985111236572,0.3359675109386444","0.5132626891136169,0.3365827202796936","0.582065224647522,0.3405612111091614","0.5012414455413818,0.34378039836883545","0.5622975826263428,0.36055177450180054","0.5262832641601562,0.36119380593299866","0.6427468061447144,0.4089088439941406","0.438776433467865,0.4136424660682678","0.7901246547698975,0.45285359025001526","0.36689335107803345,0.5132187604904175","0.6922431588172913,0.3935191035270691","0.46128150820732117,0.4467404782772064","0.6627798080444336,0.3770027458667755","0.46620458364486694,0.42618364095687866","0.6504673957824707,0.3730352222919464","0.4660378396511078,0.4181181788444519","0.6524254679679871,0.3790232539176941","0.4658801555633545,0.4233851432800293","0.565391480922699,0.5799635648727417","0.43413984775543213,0.5718230605125427","0.5026577711105347,0.7030671834945679","0.4090677797794342,0.6743909120559692","0.5300456285476685,0.8349272012710571","0.39821380376815796,0.8094819784164429","0.548913300037384,0.8461612462997437","0.42613473534584045,0.8209483027458191","0.5191513895988464,0.8815954327583313","0.4131230115890503,0.8706790804862976"
402,"0.5398588180541992,0.34311288595199585","0.5514622330665588,0.33208954334259033","0.560659646987915,0.3323422968387604","0.5691554546356201,0.3326226770877838","0.5252718329429626,0.3312082886695862","0.5164613127708435,0.3312177062034607","0.5076354146003723,0.33135977387428284","0.5796949863433838,0.3375319242477417","0.4961462616920471,0.33853068947792053","0.5561573505401611,0.3562100827693939","0.5211523175239563,0.35650894045829773","0.6409125924110413,0.40848642587661743","0.43283817172050476,0.4133300185203552","0.7976481318473816,0.43864601850509644","0.2804901897907257,0.48696136474609375","0.6731720566749573,0.4301537871360779","0.44372159242630005,0.4586560130119324","0.6306386590003967,0.43171706795692444","0.46666720509529114,0.4456309676170349","0.6175104379653931,0.4263060688972473","0.4700259268283844,0.44102758169174194","0.6234261989593506,0.4258732795715332","0.4677657186985016,0.44493818283081055","0.5775894522666931,0.5784071683883667","0.4417419731616974,0.571645200252533","0.5328669548034668,0.7036654949188232","0.43760228157043457,0.6862062215805054","0.531562864780426,0.834631085395813","0.40792688727378845,0.8136798143386841","0.5366864800453186,0.8457619547843933","0.4300919771194458,0.8275324106216431","0.5323969125747681,0.8807708024978638","0.41509437561035156,0.8710888028144836"
403,"0.5372997522354126,0.33833834528923035","0.5490972995758057,0.3270092010498047","0.5571973323822021,0.32720500230789185","0.5649665594100952,0.327480286359787","0.5235024690628052,0.32586294412612915","0.5144551992416382,0.32551687955856323","0.505299985408783,0.32536476850509644","0.5707043409347534,0.3327428698539734","0.4897524118423462,0.3315286338329315","0.550926923751831,0.3512662947177887","0.517487108707428,0.3503095507621765","0.6299340724945068,0.3950728476047516","0.4149828255176544,0.40233486890792847","0.7959358096122742,0.42292243242263794","0.24605977535247803,0.44203051924705505","0.6970154643058777,0.45813411474227905","0.39206376671791077,0.4807853698730469","0.6646919846534729,0.4789632260799408","0.43322867155075073,0.4852568209171295","0.6510053873062134,0.4712343215942383","0.44166216254234314,0.47740739583969116","0.6528521180152893,0.46444836258888245","0.43246230483055115,0.47586488723754883","0.5835250020027161,0.5670469403266907","0.4482786953449249,0.5696200132369995","0.5580456852912903,0.6975749135017395","0.46125853061676025,0.688911497592926","0.5352773666381836,0.8336182832717896","0.4327497184276581,0.8101099729537964","0.5350678563117981,0.8406041264533997","0.437113881111145,0.8244392275810242","0.5400422215461731,0.8806887865066528","0.42901912331581116,0.865371823310852"
404,"0.5318116545677185,0.3323447108268738","0.5427299737930298,0.3199397623538971","0.5500698685646057,0.32025521993637085","0.5571700930595398,0.3204612135887146","0.5180782675743103,0.31813597679138184","0.5092578530311584,0.31772875785827637","0.5006734132766724,0.3173518478870392","0.5605453252792358,0.32449060678482056","0.4795508086681366,0.32255011796951294","0.5421059131622314,0.34586185216903687","0.5107836127281189,0.34403905272483826","0.6141838431358337,0.3759099543094635","0.39634039998054504,0.3846004903316498","0.7879143357276917,0.40481656789779663","0.2463913857936859,0.4228927493095398","0.7342857122421265,0.4758571982383728","0.3049098253250122,0.49898868799209595","0.7234569787979126,0.49947166442871094","0.32364681363105774,0.5210728049278259","0.710308313369751,0.4969502091407776","0.3425983488559723,0.5156539082527161","0.7069570422172546,0.49127593636512756","0.3421458303928375,0.5090504884719849","0.5872052311897278,0.5514658689498901","0.45247000455856323,0.5593332052230835","0.5931041240692139,0.6739545464515686","0.47979557514190674,0.6886236667633057","0.544701874256134,0.8190829157829285","0.45247530937194824,0.8093509674072266","0.5376826524734497,0.8258743286132812","0.4442315399646759,0.8231547474861145","0.539393424987793,0.8762779235839844","0.45340344309806824,0.8670943975448608"
405,"0.5249698162078857,0.32986050844192505","0.5356510281562805,0.31733620166778564","0.5430926084518433,0.31774166226387024","0.5491352081298828,0.3180994391441345","0.5104162693023682,0.3147992491722107","0.5009011030197144,0.31386929750442505","0.4909878969192505,0.3130868971347809","0.5506407022476196,0.32107973098754883","0.46944350004196167,0.3168970048427582","0.5336679816246033,0.3431367576122284","0.5024069547653198,0.3410225808620453","0.5974180698394775,0.36779314279556274","0.3763158619403839,0.37395209074020386","0.7591549158096313,0.4049912989139557","0.2574159801006317,0.421642005443573","0.7710593938827515,0.4875991940498352","0.2292342483997345,0.5016372203826904","0.8034951090812683,0.5110722780227661","0.20249952375888824,0.5263354182243347","0.7826676964759827,0.5154615640640259","0.2265378087759018,0.5266475081443787","0.7677505612373352,0.508500874042511","0.24398817121982574,0.5200271010398865","0.5888513922691345,0.5428808927536011","0.4602116048336029,0.5526354908943176","0.6294724345207214,0.6772218942642212","0.5019424557685852,0.6921449303627014","0.5552093982696533,0.8166707158088684","0.4754079580307007,0.8074675798416138","0.5394405126571655,0.822984516620636","0.4704885184764862,0.8219089508056641","0.5423992872238159,0.8769911527633667","0.47748705744743347,0.8675756454467773"
406,"0.5213590264320374,0.3285219073295593","0.530491292476654,0.3167933523654938","0.5377172231674194,0.31733280420303345","0.5441317558288574,0.31787654757499695","0.5075825452804565,0.3140546679496765","0.497859925031662,0.3128901720046997","0.48745644092559814,0.3115752935409546","0.5465399622917175,0.32010895013809204","0.46298426389694214,0.3136819899082184","0.5283091068267822,0.34192126989364624","0.4987981617450714,0.339123398065567","0.5902891755104065,0.36769795417785645","0.3762657940387726,0.3714505136013031","0.7504387497901917,0.4030604362487793","0.2639561891555786,0.41891974210739136","0.7844282984733582,0.4841861128807068","0.23024164140224457,0.49743691086769104","0.8197574019432068,0.5099268555641174","0.20063313841819763,0.5234078168869019","0.7982437014579773,0.5134261846542358","0.22518713772296906,0.5242706537246704","0.7826356887817383,0.5065324306488037","0.2434326857328415,0.5162753462791443","0.591188907623291,0.5398757457733154","0.46934378147125244,0.5484237670898438","0.6353248357772827,0.6764776110649109","0.5061977505683899,0.691573441028595","0.5667132139205933,0.8082219362258911","0.48761850595474243,0.8007364273071289","0.5433200597763062,0.8163557052612305","0.4811975657939911,0.8164573907852173","0.5460156202316284,0.8733099102973938","0.48612862825393677,0.8635715246200562"
407,"0.5136466026306152,0.3255385756492615","0.5221526026725769,0.31487923860549927","0.5291836857795715,0.31553295254707336","0.535012423992157,0.31614774465560913","0.5004002451896667,0.31169310212135315","0.4907316565513611,0.3106353282928467","0.4808654487133026,0.3097665309906006","0.5366614460945129,0.3179362416267395","0.4558141529560089,0.31210070848464966","0.5204498767852783,0.3392062485218048","0.49350377917289734,0.33629053831100464","0.5826605558395386,0.3694831132888794","0.3709014058113098,0.37399762868881226","0.7198134660720825,0.41090264916419983","0.2731742560863495,0.42646294832229614","0.8108130693435669,0.48225831985473633","0.1920040100812912,0.49023160338401794","0.8583587408065796,0.5036641359329224","0.157282292842865,0.5114914774894714","0.8463867902755737,0.5074354410171509","0.17192953824996948,0.5129139423370361","0.828488826751709,0.5027864575386047","0.18958888947963715,0.5050183534622192","0.5967294573783875,0.5378218293190002","0.4722910523414612,0.5498562455177307","0.6605353951454163,0.6716314554214478","0.5091528296470642,0.6919093728065491","0.5793886780738831,0.8113794326782227","0.4973912239074707,0.8057470321655273","0.5481564402580261,0.8167614936828613","0.4928576648235321,0.8166170120239258","0.5663009881973267,0.8749081492424011","0.5041168332099915,0.8681802749633789"
408,"0.5072498321533203,0.3258247673511505","0.5158465504646301,0.3147023320198059","0.5221875905990601,0.31510961055755615","0.5285438299179077,0.31555044651031494","0.493832528591156,0.31257182359695435","0.48420843482017517,0.31171032786369324","0.47430920600891113,0.31085288524627686","0.5283033847808838,0.31853437423706055","0.4494023621082306,0.313799649477005","0.5137830972671509,0.3403165936470032","0.48842039704322815,0.3382105529308319","0.573380708694458,0.3718712627887726","0.3683513104915619,0.37721675634384155","0.6825805306434631,0.4228164255619049","0.2781667709350586,0.42539963126182556","0.8070990443229675,0.47544342279434204","0.1945561021566391,0.4799131453037262","0.854055643081665,0.49512195587158203","0.15821443498134613,0.5020678639411926","0.8476635217666626,0.4972483515739441","0.1703207641839981,0.5019458532333374","0.8277350664138794,0.4926689565181732","0.1887267827987671,0.495732843875885","0.599233090877533,0.5393298864364624","0.4758510887622833,0.5515278577804565","0.6876837015151978,0.673707902431488","0.5109618306159973,0.6916518211364746","0.6044677495956421,0.8122025728225708","0.504087507724762,0.819710373878479","0.568880021572113,0.8191580772399902","0.49645546078681946,0.8277333378791809","0.6185429692268372,0.8774436116218567","0.5195825099945068,0.8707521557807922"
